id,换卡_count,POS消费_mean,卡充值_mean,POS消费_sum,POS消费_count,圈存转账_sum,POS消费_max,圈存转账_mean,POS消费_min,卡充值_sum,圈存转账_count,卡补办_sum,卡充值_count,支付领取_min,POS消费_median,卡片销户_min,卡补办_count,支付领取_sum,支付领取_count,圈存转账_min,卡充值_min,更新卡信息_max,卡挂失_count,卡补办_median,换卡_mean,换卡_sum,卡补办_max,换卡_min
17056,2.0,3.15357088123,165.676296296,4115.41,1305.0,0.0,30.0,0.0,-3.54,4473.26,0.0,30.3,27.0,0.0,2.5,0.3,2.0,0.0,0.0,0.0,73.26,0.0,3.0,15.15,0.0,0.0,15.3,0.0
17057,0.0,3.43273400673,168.468421053,5097.61,1485.0,0.0,30.0,0.0,0.01,3200.9,0.0,24.3,19.0,5.0,2.9,5.9,1.0,1487.89,13.0,0.0,0.9,0.0,3.0,24.3,0.0,0.0,24.3,0.0
17058,0.0,3.05951444376,286.666666667,4977.83,1627.0,400.0,93.4,200.0,-7.6,4300.0,2.0,23.86,15.0,0.0,2.2,8.86,1.0,0.0,0.0,200.0,100.0,0.0,2.0,23.86,0.0,0.0,23.86,0.0
17059,1.0,3.3253121175,450.0,5433.56,1634.0,3550.0,44.5,197.222222222,-3.7,900.0,18.0,0.0,2.0,0.0,3.3,0.0,0.0,0.0,0.0,150.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17060,0.0,3.67779661017,191.666666667,4556.79,1239.0,3800.0,17.3,172.727272727,0.01,1150.0,22.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
17061,1.0,2.17019359643,171.333333333,2914.57,1343.0,0.0,30.0,0.0,-4.0,2570.0,0.0,0.0,15.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
17062,1.0,3.52528640442,353.846153846,5108.14,1449.0,0.0,30.0,0.0,-15.66,4600.0,0.0,21.88,13.0,0.0,2.5,6.88,1.0,0.0,0.0,0.0,100.0,0.0,1.0,21.88,0.0,0.0,21.88,0.0
17063,0.0,3.70608979592,333.333333333,4539.96,1225.0,0.0,35.8,0.0,-3.54,4000.0,0.0,0.0,12.0,0.0,2.78,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17064,1.0,3.8479414298,487.5,4467.46,1161.0,0.0,30.0,0.0,-21.0,3900.0,0.0,36.61,8.0,0.0,2.8,21.61,1.0,0.0,0.0,0.0,300.0,0.0,1.0,36.61,0.0,0.0,36.61,0.0
17065,0.0,5.36480136209,525.0,4726.39,881.0,0.0,30.0,0.0,0.01,4200.0,0.0,45.1,8.0,0.0,3.8,30.1,1.0,0.0,0.0,0.0,300.0,0.0,1.0,45.1,0.0,0.0,45.1,0.0
17068,1.0,3.61852917666,100.0,4526.78,1251.0,0.0,30.0,0.0,-3.54,1800.0,0.0,371.37,18.0,5.0,2.63,1.66,5.0,1905.0,20.0,0.0,100.0,0.0,6.0,16.78,0.0,0.0,300.0,0.0
17069,1.0,4.84209106239,172.727272727,2871.36,593.0,0.0,38.8,0.0,0.01,1900.0,0.0,15.1,11.0,5.0,3.0,0.1,1.0,655.0,8.0,0.0,100.0,0.0,1.0,15.1,0.0,0.0,15.1,0.0
17070,1.0,2.98815679234,120.43452381,4993.21,1671.0,0.0,100.0,0.0,-6.1,5058.25,0.0,26.73,42.0,0.0,2.6,3.25,1.0,0.0,0.0,0.0,18.25,0.0,3.0,26.73,0.0,0.0,26.73,0.0
17071,0.0,3.68771626298,194.8,5328.75,1445.0,0.0,30.1,0.0,-12.0,4870.0,0.0,0.0,25.0,150.0,3.0,0.0,0.0,150.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17072,0.0,2.58876901798,142.307692308,3743.36,1446.0,0.0,29.9,0.0,-8.6,3700.0,0.0,0.0,26.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17073,1.0,4.55703557312,525.0,4611.72,1012.0,0.0,78.0,0.0,-10.22,4200.0,0.0,207.41,8.0,300.0,4.15,36.7,3.0,300.0,1.0,0.0,200.0,0.0,5.0,69.62,0.0,0.0,86.09,0.0
17074,1.0,3.64524576954,187.285714286,4523.75,1241.0,0.0,30.0,0.0,-18.0,3933.0,0.0,0.0,21.0,0.0,2.9,18.0,0.0,0.0,0.0,0.0,33.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
17075,0.0,4.01,2000.0,40.1,10.0,0.0,18.2,0.0,0.3,2000.0,0.0,0.0,1.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17076,0.0,2.69595153963,207.692307692,5340.68,1981.0,0.0,30.0,0.0,-11.0,5400.0,0.0,216.36,26.0,0.0,1.8,1.36,1.0,0.0,0.0,0.0,50.0,0.0,1.0,216.36,0.0,0.0,216.36,0.0
17077,0.0,6.557599094,100.0,5790.36,883.0,6900.0,43.3,168.292682927,-3.54,100.0,41.0,0.0,1.0,0.0,4.6,0.0,0.0,0.0,0.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17078,1.0,1.79349875931,168.75,1445.56,806.0,0.0,16.5,0.0,-1.2,1350.0,0.0,0.0,8.0,0.0,1.63,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17079,0.0,4.24761904762,600.0,89.2,21.0,0.0,12.9,0.0,0.01,600.0,0.0,0.0,1.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17086,1.0,3.24145791915,420.0,4891.36,1509.0,2300.0,30.0,153.333333333,-5.6,2100.0,15.0,0.0,5.0,0.0,2.6,0.0,0.0,0.0,0.0,100.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
17087,0.0,3.80591569767,203.46,5236.94,1376.0,5000.0,44.8,172.413793103,0.01,1017.3,29.0,170.82,5.0,0.0,3.0,2.3,1.0,0.0,0.0,100.0,17.3,0.0,3.0,170.82,0.0,0.0,170.82,0.0
17090,0.0,5.02668965517,82.375,4373.22,870.0,4200.0,58.8,155.555555556,0.01,329.5,27.0,0.0,4.0,0.0,4.0,24.5,0.0,0.0,0.0,50.0,39.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0
17091,0.0,9.21333333333,300.0,359.32,39.0,0.0,90.0,0.0,0.01,600.0,0.0,0.0,2.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17094,0.0,2.11043534763,56.8965517241,3247.96,1539.0,0.0,22.0,0.0,-3.54,3300.0,0.0,0.0,58.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17095,0.0,3.10176541717,109.583333333,5130.32,1654.0,0.0,30.0,0.0,-6.0,5260.0,0.0,56.01,48.0,0.0,2.8,41.01,1.0,0.0,0.0,0.0,30.0,0.0,1.0,56.01,0.0,0.0,56.01,0.0
17098,0.0,3.7238060686,100.0,5645.29,1516.0,3765.0,89.0,50.2,-12.6,1500.0,75.0,37.3,15.0,5.0,2.0,22.3,1.0,745.0,17.0,1.0,50.0,0.0,2.0,37.3,0.0,0.0,37.3,0.0
17099,0.0,3.2746568313,126.577,5105.19,1559.0,50.0,33.8,50.0,-22.2,5063.08,1.0,23.38,40.0,0.0,3.0,8.38,1.0,0.0,0.0,50.0,63.08,0.0,2.0,23.38,0.0,0.0,23.38,0.0
17100,0.0,8.36538461538,1000.0,217.5,26.0,0.0,91.8,0.0,0.1,1000.0,0.0,0.0,1.0,0.0,4.15,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17101,0.0,4.92840267459,166.666666667,6633.63,1346.0,7897.0,30.0,138.543859649,-2.4,500.0,57.0,32.66,3.0,0.0,4.0,0.76,2.0,0.0,0.0,1.0,100.0,0.0,2.0,16.33,0.0,0.0,16.9,0.0
17102,1.0,3.19981605351,171.666666667,5740.47,1794.0,0.0,30.0,0.0,-27.0,5150.0,0.0,41.09,30.0,0.0,2.85,2.85,2.0,0.0,0.0,0.0,50.0,0.0,2.0,20.545,0.0,0.0,23.24,0.0
17103,0.0,4.02434569629,97.2727272727,5750.79,1429.0,0.0,30.0,0.0,0.01,5350.0,0.0,234.7,55.0,100.0,3.2,49.19,3.0,100.0,1.0,0.0,50.0,0.0,3.0,72.23,0.0,0.0,98.28,0.0
17104,0.0,14.344,1000.0,71.72,5.0,0.0,69.9,0.0,0.01,1000.0,0.0,0.0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17105,1.0,3.71829335793,137.5,4030.63,1084.0,0.0,50.0,0.0,-24.0,1100.0,0.0,15.0,8.0,5.0,3.0,0.0,1.0,1705.0,20.0,0.0,100.0,0.0,2.0,15.0,0.0,0.0,15.0,0.0
17106,1.0,4.45556769885,143.684210526,7338.32,1647.0,4150.0,100.0,138.333333333,-15.6,2730.0,30.0,240.74,19.0,0.0,3.0,1.54,2.0,0.0,0.0,10.0,20.0,0.0,3.0,120.37,0.0,0.0,216.54,0.0
17107,0.0,4.29254380273,130.416666667,6614.81,1541.0,1656.0,30.0,118.285714286,-2.88,3130.0,14.0,192.33,24.0,5.0,3.0,0.84,3.0,1687.0,20.0,20.0,30.0,0.0,5.0,26.49,0.0,0.0,150.0,0.0
17114,1.0,3.81530578512,213.5,4616.52,1210.0,0.0,30.0,0.0,-27.7,4270.0,0.0,47.7,20.0,0.0,3.6,2.3,2.0,0.0,0.0,0.0,20.0,0.0,2.0,23.85,0.0,0.0,30.4,0.0
17115,0.0,2.92986895987,76.0509090909,3577.37,1221.0,0.0,26.0,0.0,-12.0,3346.24,0.0,31.44,44.0,0.0,2.5,1.24,2.0,0.0,0.0,0.0,16.24,0.0,4.0,15.72,0.0,0.0,16.44,0.0
17116,0.0,2.58461215933,72.4489795918,3698.58,1431.0,0.0,30.0,0.0,-6.1,3550.0,0.0,80.1,49.0,0.0,2.3,50.1,2.0,0.0,0.0,0.0,20.0,0.0,3.0,40.05,0.0,0.0,65.1,0.0
17117,0.0,2.56112684032,66.6666666667,4522.95,1766.0,0.0,30.0,0.0,-3.54,2600.0,0.0,36.2,39.0,5.0,1.8,21.2,1.0,2110.91,38.0,0.0,10.0,0.0,1.0,36.2,0.0,0.0,36.2,0.0
17118,0.0,5.04688758934,200.0,7767.16,1539.0,7350.0,67.1,188.461538462,-3.54,200.0,39.0,0.0,1.0,0.0,3.5,0.0,0.0,0.0,0.0,100.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17119,1.0,2.73646770237,213.333333333,3346.7,1223.0,0.0,28.9,0.0,-0.55,3200.0,0.0,0.0,15.0,100.0,2.2,0.0,0.0,100.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17120,1.0,4.07565498155,122.258064516,4418.01,1084.0,0.0,100.0,0.0,-9.0,3790.0,0.0,43.92,31.0,0.0,2.915,5.48,2.0,0.0,0.0,0.0,20.0,0.0,2.0,21.96,0.0,0.0,23.44,0.0
17121,0.0,3.92305718475,0.0,5351.05,1364.0,7030.0,68.5,167.380952381,-3.54,0.0,42.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17122,1.0,3.68693512304,150.0,4944.18,1341.0,1600.0,30.0,59.2592592593,-11.0,3150.0,27.0,16.18,21.0,0.0,3.0,1.18,1.0,0.0,0.0,30.0,50.0,0.0,1.0,16.18,0.0,0.0,16.18,0.0
17123,0.0,3.79941569282,97.0588235294,4551.7,1198.0,2963.0,37.5,67.3409090909,-3.54,1650.0,44.0,17.4,17.0,40.0,3.0,2.4,1.0,80.0,2.0,10.0,50.0,0.0,1.0,17.4,0.0,0.0,17.4,0.0
17126,0.0,6.84651162791,350.0,294.4,43.0,0.0,30.0,0.0,0.01,700.0,0.0,0.0,2.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17127,1.0,5.79193961574,446.153846154,6330.59,1093.0,0.0,80.7,0.0,-2.77,5800.0,0.0,0.0,13.0,0.0,4.53,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17128,1.0,3.28476007678,270.0,5134.08,1563.0,0.0,90.5,0.0,-22.0,5400.0,0.0,0.0,20.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17129,0.0,2.34049546406,134.872777778,3353.93,1433.0,0.0,32.8,0.0,-5.0,2427.71,0.0,0.0,18.0,20.0,2.0,62.71,0.0,649.0,8.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
17140,1.0,4.03068710359,180.0,3813.03,946.0,0.0,30.0,0.0,-3.6,3600.0,0.0,165.0,20.0,0.0,3.6,0.0,2.0,0.0,0.0,0.0,50.0,0.0,3.0,82.5,0.0,0.0,115.0,0.0
17141,0.0,3.34902723735,173.076923077,2582.1,771.0,450.0,20.4,150.0,0.1,2250.0,3.0,0.0,13.0,0.0,2.9,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17142,0.0,5.33208121827,77.7777777778,4201.68,788.0,3984.0,53.2,57.7391304348,-9.88,700.0,69.0,42.74,9.0,0.0,5.0,10.8,1.0,0.0,0.0,1.0,40.0,0.0,1.0,42.74,0.0,0.0,42.74,0.0
17143,0.0,2.7594739229,315.263157895,6084.64,2205.0,0.0,28.3,0.0,-4.9,5990.0,0.0,0.0,19.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17148,0.0,3.51371624518,186.904761905,8197.5,2333.0,0.0,91.7,0.0,-9.0,7850.0,0.0,81.34,42.0,0.0,2.0,18.19,2.0,0.0,0.0,0.0,50.0,0.0,2.0,40.67,0.0,0.0,48.15,0.0
17149,0.0,4.26856236786,130.0,8076.12,1892.0,4250.0,102.9,111.842105263,-4.99,3900.0,38.0,86.69,30.0,100.0,3.0,71.69,1.0,100.0,1.0,50.0,100.0,0.0,1.0,86.69,0.0,0.0,86.69,0.0
17150,1.0,4.74929592959,145.454545455,4317.11,909.0,1800.0,56.8,100.0,0.0,1600.0,18.0,224.88,11.0,0.0,3.9,27.49,4.0,0.0,0.0,50.0,100.0,0.0,5.0,55.645,0.0,0.0,113.59,0.0
17151,0.0,4.04091510474,69.9,3665.11,907.0,4550.0,30.0,105.813953488,0.01,139.8,43.0,175.38,2.0,0.0,3.0,72.6,2.0,0.0,0.0,50.0,50.0,0.0,3.0,87.69,0.0,0.0,87.78,0.0
17152,0.0,4.48481481481,200.0,121.09,27.0,0.0,21.2,0.0,0.09,200.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17153,0.0,2.83722222222,500.0,51.07,18.0,0.0,15.0,0.0,0.01,500.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17154,0.0,3.86054778555,63.9534883721,3312.35,858.0,0.0,29.4,0.0,0.15,2750.0,0.0,0.0,43.0,5.0,3.5,0.0,0.0,865.0,14.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17155,0.0,3.58527724665,233.333333333,3750.2,1046.0,0.0,30.0,0.0,-1.32,700.0,0.0,17.09,3.0,5.0,3.55,2.09,1.0,2705.0,15.0,0.0,200.0,0.0,1.0,17.09,0.0,0.0,17.09,0.0
17160,1.0,3.46390114068,190.0,4555.03,1315.0,0.0,69.5,0.0,-12.6,1900.0,0.0,119.11,10.0,5.0,3.0,18.81,2.0,2355.0,21.0,0.0,100.0,0.0,4.0,59.555,0.0,0.0,85.3,0.0
17161,1.0,5.54258561644,164.666666667,3236.87,584.0,0.0,91.9,0.0,-18.0,2470.0,0.0,0.0,15.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17162,0.0,4.68241338112,163.47826087,3919.18,837.0,0.0,30.0,0.0,-4.8,3760.0,0.0,48.92,23.0,0.0,4.3,33.92,1.0,0.0,0.0,0.0,60.0,0.0,1.0,48.92,0.0,0.0,48.92,0.0
17163,0.0,5.52682926829,200.0,226.6,41.0,0.0,82.0,0.0,0.35,400.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17164,1.0,3.19247536232,155.666666667,5507.02,1725.0,0.0,30.0,0.0,-5.8,4670.0,0.0,494.65,30.0,0.0,2.9,10.62,6.0,0.0,0.0,0.0,50.0,0.0,6.0,29.68,0.0,0.0,345.78,0.0
17165,0.0,3.44508960573,125.735294118,3844.72,1116.0,0.0,22.0,0.0,-10.6,2137.5,0.0,331.11,17.0,5.0,3.0,3.5,4.0,1444.0,14.0,0.0,37.5,0.0,8.0,61.41,0.0,0.0,193.29,0.0
17166,0.0,2.92461538462,98.90625,3117.64,1066.0,0.0,35.3,0.0,-1.08,3165.0,0.0,49.08,32.0,0.0,2.0,34.08,1.0,0.0,0.0,0.0,10.0,0.0,1.0,49.08,0.0,0.0,49.08,0.0
17167,0.0,4.4015,500.0,88.03,20.0,0.0,19.3,0.0,0.01,500.0,0.0,0.0,1.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17168,1.0,4.04364883402,247.826086957,5895.64,1458.0,0.0,39.6,0.0,-3.54,5700.0,0.0,33.0,23.0,0.0,3.1,18.0,1.0,0.0,0.0,0.0,100.0,0.0,2.0,33.0,0.0,0.0,33.0,0.0
17169,0.0,4.61337016575,272.727272727,5845.14,1267.0,0.0,34.3,0.0,-3.54,6000.0,0.0,0.0,22.0,0.0,4.7,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17170,0.0,4.05920770878,150.0,3791.3,934.0,3380.0,30.0,105.625,-2.04,300.0,32.0,17.0,2.0,100.0,3.6,2.0,1.0,100.0,1.0,20.0,100.0,0.0,1.0,17.0,0.0,0.0,17.0,0.0
17171,0.0,4.44972193615,102.43902439,4320.68,971.0,0.0,45.5,0.0,-9.2,4200.0,0.0,0.0,41.0,0.0,4.48,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17174,0.0,3.25320047591,108.6,5468.63,1681.0,0.0,30.3,0.0,-18.9,5430.0,0.0,17.65,50.0,54.11,2.1,2.65,1.0,234.11,3.0,0.0,50.0,0.0,1.0,17.65,0.0,0.0,17.65,0.0
17175,0.0,3.98403773585,50.0,3167.31,795.0,3599.0,25.3,179.95,-3.48,50.0,20.0,28.9,1.0,0.0,4.0,13.9,1.0,0.0,0.0,49.0,50.0,0.0,1.0,28.9,0.0,0.0,28.9,0.0
17178,1.0,4.25625646329,142.678571429,4115.8,967.0,0.0,100.0,0.0,-3.54,3995.0,0.0,30.0,28.0,0.0,3.4,0.0,2.0,0.0,0.0,0.0,15.0,0.0,3.0,15.0,0.0,0.0,15.0,0.0
17179,0.0,4.57107806691,100.0,2459.24,538.0,0.0,70.1,0.0,0.01,2400.0,0.0,20.0,24.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,50.0,0.0,2.0,20.0,0.0,0.0,20.0,0.0
17180,1.0,3.57736225597,180.769230769,8245.82,2305.0,500.0,30.5,71.4285714286,-3.54,7050.0,7.0,71.71,39.0,0.0,2.4,5.29,3.0,0.0,0.0,50.0,100.0,0.0,3.0,25.7,0.0,0.0,25.72,0.0
17181,0.0,4.64535586278,137.5,9072.38,1953.0,5883.0,128.5,108.944444444,-3.54,3850.0,54.0,116.49,28.0,100.0,2.8,1.49,1.0,100.0,1.0,1.0,100.0,0.0,1.0,116.49,0.0,0.0,116.49,0.0
17182,0.0,4.28834065934,179.166666667,3902.39,910.0,0.0,21.4,0.0,-7.6,4300.0,0.0,0.0,24.0,0.0,4.21,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17183,0.0,5.07349635036,211.538461538,6950.69,1370.0,0.0,108.3,0.0,-12.0,2750.0,0.0,0.0,13.0,5.0,4.3,0.0,0.0,4555.0,31.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17188,0.0,10.701,300.0,214.02,20.0,0.0,45.5,0.0,0.0,300.0,0.0,0.0,1.0,0.0,6.2,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17189,1.0,5.52780506523,209.696969697,7202.73,1303.0,0.0,52.8,0.0,-3.3,6920.0,0.0,28.38,33.0,0.0,4.0,13.38,1.0,0.0,0.0,0.0,30.0,0.0,4.0,28.38,0.0,0.0,28.38,0.0
17190,0.0,4.19902423469,368.75,6584.07,1568.0,0.0,100.0,0.0,-5.4,5900.0,0.0,561.75,16.0,0.0,2.7,9.54,2.0,0.0,0.0,0.0,100.0,0.0,2.0,280.875,0.0,0.0,524.54,0.0
17191,0.0,5.15893977947,518.181818182,6082.39,1179.0,0.0,85.8,0.0,-10.0,5700.0,0.0,44.43,11.0,0.0,3.6,2.25,2.0,0.0,0.0,0.0,100.0,0.0,2.0,22.215,0.0,0.0,27.18,0.0
17200,1.0,4.80086805556,141.428571429,5530.6,1152.0,4304.0,100.0,93.5652173913,-8.0,1980.0,46.0,216.13,14.0,0.0,3.6,1.13,2.0,0.0,0.0,1.0,50.0,0.0,2.0,108.065,0.0,0.0,200.0,0.0
17201,1.0,4.16406701708,176.812285714,6337.71,1522.0,0.0,54.2,0.0,-25.6,6188.43,0.0,70.81,35.0,0.0,2.0,1.1,2.0,0.0,0.0,0.0,88.43,0.0,3.0,35.405,0.0,0.0,54.71,0.0
17202,0.0,3.22185396825,222.5,5074.42,1575.0,1950.0,30.0,92.8571428571,-1.2,4450.0,21.0,15.0,20.0,0.0,1.6,0.0,1.0,0.0,0.0,50.0,50.0,0.0,2.0,15.0,0.0,0.0,15.0,0.0
17203,0.0,2.76781294964,127.419354839,3847.26,1390.0,100.0,30.0,50.0,-4.6,3950.0,2.0,83.62,31.0,0.0,1.5,68.62,1.0,0.0,0.0,50.0,50.0,0.0,1.0,83.62,0.0,0.0,83.62,0.0
17204,1.0,2.53834065934,90.5263157895,2309.89,910.0,260.0,20.0,52.0,-4.6,1720.0,5.0,28.47,19.0,0.0,2.3,13.47,1.0,0.0,0.0,50.0,10.0,0.0,1.0,28.47,0.0,0.0,28.47,0.0
17205,0.0,2.97396061269,53.2258064516,2718.2,914.0,1348.0,49.8,48.1428571429,-15.6,1650.0,28.0,0.0,31.0,0.0,2.4,0.0,0.0,0.0,0.0,10.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
17208,1.0,4.75099818512,107.756938776,5235.6,1102.0,0.0,33.9,0.0,-10.66,5280.09,0.0,31.47,49.0,0.0,4.0,16.47,1.0,0.0,0.0,0.0,20.0,0.0,2.0,31.47,0.0,0.0,31.47,0.0
17209,1.0,4.82501069138,95.0,6769.49,1403.0,0.0,30.0,0.0,-22.0,6650.0,0.0,166.09,70.0,30.0,3.9,4.34,3.0,30.0,1.0,0.0,50.0,0.0,4.0,62.1,0.0,0.0,84.65,0.0
17210,1.0,4.59904406273,144.962820513,6158.12,1339.0,0.0,79.5,0.0,-5.9,5653.55,0.0,517.96,39.0,0.0,4.0,4.07,2.0,0.0,0.0,0.0,22.65,0.0,4.0,258.98,0.0,0.0,498.89,0.0
17211,0.0,4.9420620155,141.458333333,6375.26,1290.0,0.0,67.6,0.0,-30.0,6790.0,0.0,100.0,48.0,0.0,4.0,6.8,1.0,0.0,0.0,0.0,20.0,0.0,1.0,100.0,0.0,0.0,100.0,0.0
17218,1.0,3.23590588235,88.0,5501.04,1700.0,0.0,39.3,0.0,-8.75,2640.0,0.0,270.75,30.0,5.0,2.1,0.5,4.0,2555.0,31.0,0.0,10.0,0.0,5.0,68.49,0.0,0.0,118.27,0.0
17219,0.0,3.31721530249,79.1111111111,3728.55,1124.0,0.0,35.26,0.0,-1.43,3560.0,0.0,0.0,45.0,0.0,2.815,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17220,1.0,2.17254143646,135.2625,4325.53,1991.0,4055.0,30.0,86.2765957447,-3.54,541.05,47.0,15.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,41.05,0.0,4.0,15.0,0.0,0.0,15.0,0.0
17221,1.0,2.58780243001,0.0,4898.71,1893.0,5950.0,79.2,156.578947368,0.01,0.0,38.0,15.7,0.0,0.0,1.8,0.7,1.0,0.0,0.0,50.0,0.0,0.0,1.0,15.7,0.0,0.0,15.7,0.0
17224,0.0,2.33418040737,131.666666667,2406.54,1031.0,0.0,24.8,0.0,-4.4,2370.0,0.0,17.7,18.0,0.0,1.7,2.7,1.0,0.0,0.0,0.0,20.0,0.0,1.0,17.7,0.0,0.0,17.7,0.0
17225,0.0,3.56593854749,330.0,6383.03,1790.0,0.0,44.0,0.0,-4.3,6600.0,0.0,0.0,20.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17230,0.0,3.06749829584,104.87804878,4500.02,1467.0,50.0,35.5,50.0,0.01,4300.0,1.0,0.0,41.0,0.0,2.6,0.0,0.0,0.0,0.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17231,0.0,3.37765110941,100.0,4414.59,1307.0,0.0,30.0,0.0,-5.7,4600.0,0.0,0.0,46.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17232,1.0,3.37650635209,158.333333333,3720.91,1102.0,50.0,30.0,50.0,-3.42,950.0,1.0,0.0,6.0,5.0,2.0,0.0,0.0,2615.0,28.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17233,0.0,4.54518518519,200.0,122.72,27.0,0.0,49.8,0.0,-3.54,200.0,0.0,0.0,1.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17236,1.0,3.41625234229,209.090909091,5469.42,1601.0,3270.0,30.0,121.111111111,-15.0,2300.0,27.0,24.32,11.0,0.0,2.9,9.32,1.0,0.0,0.0,100.0,200.0,0.0,1.0,24.32,0.0,0.0,24.32,0.0
17237,0.0,3.77187256177,200.0,5801.14,1538.0,5600.0,50.0,98.2456140351,-10.4,600.0,57.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,50.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
17240,1.0,2.91995575221,83.75,3959.46,1356.0,0.0,30.0,0.0,-7.0,3350.0,0.0,0.0,40.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
