id,DayofYeah250_sum,DayofYeah251_sum,DayofYeah63_sum,DayofYeah248_sum,DayofYeah289_median,DayofYeah193_min,DayofYeah295_max,DayofYeah282_max,DayofYeah187_min,DayofYeah9_min,DayofYeah142_median,DayofYeah129_sum
14960,15.63,38.9,4.52,27.5,2.0,0.0,9.3,8.3,3.0,0.01,3.0,18.26
14961,46.0,2.8,120.81,8.13,3.005,0.2,15.4,6.5,1.0,0.02,3.265,3.23
14966,12.83,220.36,12.2,20.13,3.6,0.3,4.6,300.0,1.1,2.0,1.6,13.1
14967,7.1,8.8,11.1,17.9,1.8,0.1,4.6,4.6,0.9,1.5,1.5,15.2
14970,18.9,11.56,14.1,14.0,3.6,3.0,4.6,16.9,1.5,0.01,3.9,22.01
14971,23.62,0.2,16.2,18.14,5.8,0.0,12.0,14.0,1.3,0.01,2.9,14.0
14972,71.77,23.4,15.9,14.7,2.5,0.0,5.0,22.61,2.9,0.2,2.4,50.8
14973,3.2,9.12,10.04,112.4,3.6,0.0,6.5,6.5,1.0,1.6,3.3,11.01
14974,23.1,20.3,15.7,18.6,1.8,0.0,13.4,6.5,0.5,1.6,2.5,119.6
14975,0.0,0.0,19.62,0.0,4.0,0.6,8.0,12.0,3.0,0.8,2.5,37.0
14976,7.23,10.6,12.77,18.0,3.0,2.0,5.6,200.0,4.7,5.5,4.6,12.1
14977,10.8,34.1,20.1,12.9,5.7,0.5,5.4,6.2,0.5,0.4,4.6,23.3
14978,69.6,21.4,119.7,10.5,0.1,1.0,10.3,9.3,0.3,0.01,10.0,14.83
14979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14981,19.69,30.34,21.5,23.0,3.6,0.0,14.0,8.6,1.0,5.0,7.1,10.01
14982,28.1,12.4,22.0,18.5,2.9,0.0,17.9,8.3,0.4,3.2,2.4,17.9
14983,0.0,4.6,27.48,7.0,2.6,0.1,12.7,4.6,0.7,0.7,4.0,226.9
14986,9.4,11.0,7.7,11.63,2.4,0.5,7.2,4.0,0.4,0.8,2.1,7.8
14987,7.95,7.8,27.75,282.81,2.15,9.0,2.8,2.0,0.5,0.01,0.0,0.0
14988,21.83,18.13,13.0,26.23,4.6,0.6,7.0,4.6,0.8,0.35,2.15,8.3
14989,7.4,12.8,11.7,13.0,1.5,0.7,4.4,4.4,2.6,1.4,2.3,211.0
14990,222.61,7.9,18.51,27.93,2.0,0.4,8.8,9.4,0.3,2.5,2.715,11.12
14991,13.9,8.1,15.01,107.34,4.0,2.0,18.4,8.0,1.4,0.4,5.0,22.83
14998,20.2,16.7,227.64,24.23,5.55,0.08,10.0,5.6,0.6,0.2,3.8,100.58
14999,17.8,0.5,107.0,48.2,5.2,3.1,8.6,9.8,0.4,1.5,6.1,20.61
15002,321.53,28.13,44.8,30.53,4.13,0.0,8.6,10.0,1.2,2.5,2.9,11.83
15003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15008,14.4,8.63,104.61,16.83,5.05,0.0,8.0,10.6,0.08,0.8,2.5,22.15
15009,4.0,2.0,15.7,10.6,7.7,1.0,5.1,4.6,4.4,1.4,4.6,3.0
15012,14.9,17.63,24.33,15.73,4.6,0.3,5.5,4.4,1.0,0.3,2.83,13.11
15013,18.3,15.8,237.96,4.73,3.3,2.4,5.4,12.9,1.0,0.1,6.4,25.39
15020,26.0,15.25,36.51,25.23,2.015,0.7,4.4,100.0,0.01,0.06,2.5,52.01
15021,23.41,10.47,45.74,18.91,3.0,2.6,10.0,100.0,1.0,-1.02,2.0,26.42
15022,28.63,27.43,103.76,27.7,4.0,0.5,3.8,5.7,0.5,0.7,4.7,30.0
15023,7.0,1.86,28.13,8.9,2.5,0.1,5.5,12.6,0.9,0.7,4.0,19.7
15024,0.7,0.0,0.0,0.0,3.55,0.2,50.0,50.0,2.9,0.01,0.0,7.54
15025,0.0,3.1,14.13,34.1,0.0,1.0,10.8,30.0,0.8,0.0,3.615,20.4
15026,6.0,14.0,70.85,10.65,0.645,2.0,0.0,100.0,0.7,1.9,4.0,12.1
15027,3.77,4.7,209.71,20.19,6.5,3.0,5.0,6.5,2.4,1.5,2.7,16.64
15030,14.23,11.24,12.4,24.45,2.65,0.0,5.5,3.2,4.49,7.0,2.95,0.0
15031,143.6,0.0,18.1,42.2,0.0,0.0,0.0,0.0,12.45,0.0,50.0,0.0
15032,24.8,26.23,11.2,235.43,2.3,-0.84,4.4,8.5,0.2,0.0,1.65,0.5
15033,51.7,0.6,11.33,7.21,1.5,0.0,5.1,5.6,1.0,0.02,2.9,18.9
15034,20.0,20.0,7.8,29.04,3.5,1.0,4.6,100.0,4.6,0.09,4.5,3.6
15035,20.81,23.81,27.3,22.18,1.8,0.7,5.1,6.6,3.0,0.01,3.0,106.51
15042,23.2,23.7,122.8,10.1,4.75,0.0,0.0,100.0,0.8,0.8,3.5,30.2
15043,18.7,15.7,19.5,44.1,3.0,2.8,12.7,5.1,0.5,0.8,7.6,39.4
15044,20.64,13.41,28.34,12.15,0.8,-3.0,10.9,6.9,0.2,0.01,2.6,8.5
15045,10.1,8.92,11.05,6.0,3.85,0.4,4.6,5.6,0.2,0.3,4.0,10.2
15046,35.7,10.4,0.0,11.6,0.0,3.15,200.0,0.0,0.0,4.4,4.35,0.0
15047,7.91,5.63,0.0,6.71,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0
15048,11.0,13.9,10.2,21.2,5.1,0.6,5.5,5.6,4.6,3.5,2.0,21.5
15049,23.2,8.23,12.57,11.63,1.9,2.6,6.0,6.0,4.5,1.8,4.5,106.1
15050,17.63,22.84,9.6,11.83,3.9,0.0,10.6,11.3,7.4,0.8,4.3,22.6
15051,15.0,12.88,12.63,18.9,10.9,1.0,4.0,9.0,3.0,2.8,3.0,17.8
15052,18.73,19.6,15.01,15.23,3.0,5.6,5.1,7.8,3.7,3.6,2.15,10.9
15053,26.8,9.0,9.74,11.2,4.8,2.78,6.1,8.1,7.0,1.0,0.0,1.5
15056,16.71,17.7,10.5,17.33,0.8,0.0,2.9,2.4,50.0,3.4,5.9,40.98
15057,18.91,25.96,32.83,22.91,5.8,3.0,12.0,5.3,0.4,4.3,0.485,16.26
15060,25.03,10.4,11.9,25.83,6.8,3.0,200.0,8.6,0.6,0.6,2.0,23.8
15061,88.0,13.0,433.1,13.8,7.1,0.9,100.0,5.5,0.6,3.6,0.0,32.4
15070,22.5,25.03,30.55,20.21,4.25,0.0,17.8,5.0,0.6,0.0,1.5,17.4
15071,18.3,20.6,18.1,3.23,3.0,1.2,3.4,4.6,1.5,0.17,52.3,31.92
15074,25.14,41.24,82.69,12.18,1.815,4.5,4.8,5.6,1.8,0.01,4.6,13.91
15075,21.07,22.91,24.81,19.61,2.8,5.8,10.8,8.0,0.8,3.0,3.88,17.36
15076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15077,0.0,4.0,483.34,33.4,0.05,0.0,11.0,10.1,0.12,0.12,4.6,6.06
15082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15083,13.2,16.03,4.4,9.21,3.0,0.2,5.0,5.0,0.6,8.5,2.7,13.4
15084,22.4,18.6,26.6,14.93,3.4,0.0,9.0,100.0,1.2,0.01,0.0,0.0
15085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15086,16.21,16.61,13.37,8.01,0.36,2.6,100.0,200.0,0.3,3.4,2.55,27.67
15087,10.3,17.51,17.51,10.8,3.35,1.0,10.0,100.0,0.9,0.6,5.55,107.6
15092,25.21,18.71,12.47,25.94,3.95,0.0,5.5,5.5,1.0,0.0,3.6,17.41
15093,5.0,3.5,17.44,6.4,3.9,0.4,4.8,0.5,0.2,1.5,3.0,25.4
15094,28.33,21.23,12.41,21.2,3.0,0.0,7.6,5.6,4.5,1.5,4.2,6.4
15095,10.8,3.5,25.0,211.0,3.8,1.5,5.6,4.0,3.0,1.0,4.6,25.4
15096,1.0,5.7,20.08,8.0,3.7,1.8,7.0,5.6,1.74,0.02,3.0,19.2
15097,35.7,14.93,31.02,223.18,1.8,-3.54,9.2,12.4,1.5,-2.88,2.53,19.7
15098,36.7,17.71,6.6,10.2,4.3,0.0,6.0,3.0,0.0,1.2,1.0,0.0
15099,7.0,9.6,30.2,9.6,5.0,2.9,11.5,14.7,2.9,3.0,7.0,33.0
15102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15103,22.03,56.3,270.81,20.53,6.5,0.0,10.6,14.0,0.01,0.1,3.9,24.5
15106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15107,12.52,4.1,16.87,12.83,3.0,0.15,4.2,4.0,0.08,0.0,0.01,1.3
15110,18.1,23.9,9.11,23.81,1.5,0.0,100.0,100.0,0.9,0.3,2.8,11.21
15111,23.5,29.8,8.9,215.4,9.1,1.2,8.9,8.9,3.0,1.5,1.8,27.0
15116,0.0,0.0,8.12,0.0,0.725,0.0,10.0,12.0,0.63,0.02,0.1,0.4
15117,29.21,36.19,37.45,22.35,4.16,1.8,4.6,4.6,0.9,0.02,5.0,26.6
15119,23.72,42.0,63.3,24.3,3.55,2.5,10.0,21.1,0.2,-3.24,4.65,14.2
15120,0.6,213.7,20.8,21.73,3.0,0.0,8.6,5.6,0.8,2.5,3.0,0.01
15121,8.1,0.0,11.01,6.1,2.8,0.5,0.0,50.0,0.5,0.2,4.0,44.7
15122,23.64,22.41,4.6,23.61,2.4,1.0,12.7,15.8,1.5,3.0,2.85,12.11
15123,8.5,1.4,122.0,119.2,5.9,0.5,10.0,100.0,3.5,3.0,6.2,118.17
15124,14.91,13.8,16.1,15.93,0.0,0.0,15.0,31.43,0.11,0.04,4.9,0.0
15125,52.3,12.0,24.8,138.5,8.0,3.0,15.0,15.6,0.0,1.0,4.0,14.9
15126,17.13,17.4,12.9,20.33,3.0,3.0,200.0,2.6,1.1,2.6,2.8,12.61
15127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15129,0.0,0.0,1.3,0.0,0.0,0.0,1.7,16.0,1.0,0.0,0.0,0.0
15134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15135,14.9,47.2,12.13,22.2,2.75,2.7,9.6,7.5,0.9,3.0,3.6,32.5
15136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15137,21.1,5.0,3.69,30.19,10.3,0.9,12.6,1.5,1.2,0.24,4.5,11.52
15140,17.83,21.76,12.13,17.6,1.4,0.0,5.4,4.4,0.01,0.4,1.4,9.73
15141,24.23,53.4,15.2,69.0,3.05,0.9,5.1,600.0,0.6,0.7,0.45,30.41
15142,5.0,8.1,23.3,11.9,9.35,7.0,6.0,4.4,1.2,0.29,4.5,26.21
15143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15146,24.76,12.1,12.4,12.85,7.5,2.5,5.2,4.2,0.5,3.2,1.1,14.5
15147,12.0,4.0,12.35,55.4,6.25,0.6,3.6,4.2,0.1,0.8,5.0,17.66
15148,28.9,26.73,14.5,35.46,3.3,0.8,300.0,6.5,0.04,2.5,1.065,12.3
15149,13.48,8.8,6.46,2.27,1.9,0.2,2.5,6.0,0.1,0.06,2.9,16.72
15150,8.62,12.21,16.13,11.44,1.2,0.1,4.6,6.8,0.5,0.3,0.02,19.07
15151,5.2,8.5,25.6,12.41,0.9,0.1,5.6,4.6,0.1,0.2,0.7,25.0
15154,10.1,10.5,5.5,0.0,6.6,2.6,5.3,100.0,0.0,2.0,0.0,0.0
15155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15156,31.7,31.73,139.93,26.8,3.5,0.03,14.0,6.6,0.06,0.01,2.5,8.83
15157,9.1,4.5,4.54,6.42,3.7,1.0,8.0,7.0,0.8,4.0,2.25,26.71
15162,26.6,221.53,10.0,26.33,4.0,0.0,4.8,5.2,0.6,2.5,3.8,18.3
15163,13.6,6.6,35.8,113.48,5.755,5.8,50.0,15.0,0.9,3.0,2.0,29.6
15166,15.13,91.23,12.23,12.23,0.6,0.01,4.8,6.1,0.01,0.0,5.35,13.53
15167,5.55,9.7,9.6,11.0,3.5,1.0,6.6,10.0,1.3,0.08,5.2,335.8
15170,51.5,554.1,31.16,34.0,2.4,0.6,10.0,5.13,4.0,1.0,4.4,17.0
15171,9.63,4.03,0.4,11.3,3.9,0.0,4.53,9.4,0.0,0.6,0.0,0.0
15172,24.23,10.82,18.3,166.73,0.2,0.0,3.6,4.1,1.5,0.01,1.1,39.38
15173,6.7,4.6,17.36,32.72,1.5,0.7,5.6,3.6,1.5,2.5,2.25,9.9
15174,23.74,20.5,31.83,24.4,8.0,0.0,8.0,10.0,0.8,0.01,4.265,3.5
15175,32.5,8.5,12.0,34.34,6.05,0.8,30.5,17.6,1.0,1.2,3.45,32.04
15176,37.1,28.3,29.06,38.0,4.0,0.0,3.5,4.4,0.8,0.0,8.35,6.5
15177,0.6,17.9,29.64,16.09,3.6,1.3,10.0,200.0,0.8,0.01,4.5,30.1
15178,11.33,12.6,15.76,23.31,0.05,0.5,5.6,5.6,0.1,0.01,2.6,21.74
15179,20.34,223.62,4.8,23.04,5.0,0.0,10.0,500.0,1.5,0.01,4.0,15.0
15180,0.0,0.0,16.91,0.0,4.0,0.0,3.5,9.5,0.0,0.0,12.0,39.5
15181,14.5,11.74,16.25,121.1,0.0,3.0,5.6,5.2,3.5,5.5,0.0,12.6
15182,16.7,18.0,28.01,224.0,4.0,0.0,7.0,10.9,1.0,0.01,0.7,5.2
15183,6.77,1.0,14.9,7.8,1.26,0.0,5.0,10.8,2.0,-2.94,3.3,35.5
15186,40.53,21.4,30.86,29.13,4.15,0.0,4.5,15.0,-0.18,0.03,5.8,2.0
15187,0.0,5.73,46.34,22.6,4.0,0.2,15.3,80.0,1.6,0.14,1.5,61.31
15188,28.5,31.0,9.33,18.2,4.0,1.0,9.2,6.5,1.4,2.0,3.0,0.0
15189,10.0,18.28,3.6,15.8,8.0,1.0,100.0,11.4,0.8,0.1,1.2,0.0
15192,11.23,22.26,14.14,17.93,4.2,0.0,3.9,5.0,0.7,3.0,3.6,30.2
15193,0.0,0.4,16.77,13.64,4.2,2.0,10.9,23.2,1.0,4.2,2.0,4.6
15196,0.0,0.0,16.5,20.8,5.6,0.0,8.1,6.3,1.0,0.0,6.5,6.0
15197,15.6,0.0,15.2,121.3,7.0,0.0,100.0,13.0,1.0,0.01,9.05,14.6
15198,10.1,24.43,19.89,24.13,1.35,0.0,200.0,100.0,0.1,0.3,0.01,41.03
15199,0.8,0.0,19.39,0.4,4.0,0.7,0.04,0.2,0.3,0.08,4.25,18.46
15204,220.2,14.72,17.41,11.3,2.4,0.2,4.4,4.9,0.01,0.5,1.2,13.91
15205,2.21,106.82,12.0,0.0,0.21,0.7,1.2,5.5,0.7,0.02,0.305,109.3
15208,15.49,15.5,9.3,17.23,3.0,0.3,5.4,12.0,0.1,0.4,2.8,9.93
15209,0.0,9.63,8.6,11.93,1.6,-0.96,5.2,5.0,0.8,0.05,2.65,13.1
15212,29.89,55.6,0.0,12.45,3.0,0.0,9.2,12.0,0.04,2.2,5.05,4.93
15213,7.5,5.1,1.08,14.2,2.53,-0.48,5.5,6.7,0.2,0.85,3.8,8.7
15216,17.2,18.13,19.73,20.6,0.6,0.03,5.6,5.6,0.08,0.01,0.01,14.04
15217,10.71,2.37,5.29,16.77,0.7,0.1,6.6,4.8,0.5,0.08,1.0,16.22
15218,19.8,20.03,29.66,14.53,0.45,0.04,100.0,7.92,1.0,0.01,2.9,6.5
15219,24.43,0.53,0.0,29.5,4.25,1.5,8.0,10.0,0.8,0.8,1.5,336.3
15224,15.5,19.8,11.03,23.2,4.0,2.23,5.04,4.6,0.07,0.8,1.7,7.8
15225,19.7,12.56,13.4,11.83,2.2,1.5,4.5,3.6,0.8,0.06,1.6,12.9
15226,17.45,19.66,14.1,12.0,2.65,0.0,4.5,4.6,0.04,6.0,1.5,13.9
15227,29.8,9.2,20.0,0.05,2.5,1.0,10.5,0.0,10.5,8.0,0.08,7.58
15230,30.3,34.3,29.25,29.73,2.45,0.0,4.6,200.0,0.01,0.8,2.5,18.18
15231,14.67,21.46,15.04,221.24,2.5,2.0,6.9,6.8,2.0,0.08,2.0,132.51
15232,30.43,21.4,12.56,19.7,1.5,0.01,5.5,5.5,0.01,0.01,0.5,40.69
15233,3.83,324.77,10.66,130.73,0.08,1.0,2.4,6.6,3.0,0.01,0.55,18.78
15238,18.14,33.14,18.83,9.01,2.0,0.0,5.6,5.4,3.0,0.01,2.0,15.03
15239,13.41,9.41,13.22,29.92,3.1,0.01,5.6,4.8,0.01,0.01,0.2,14.54
15244,22.53,24.73,49.01,15.2,2.6,0.0,8.9,8.6,2.5,1.0,3.0,123.4
15245,16.1,10.4,24.58,15.41,4.15,0.5,50.0,7.6,0.0,0.05,2.0,28.37
15246,23.9,17.33,4.58,26.43,4.1,0.5,5.6,4.1,3.4,0.02,4.6,10.2
15247,4.6,6.2,17.32,16.6,3.6,8.0,3.0,3.0,1.0,5.5,2.4,16.5
15248,21.9,15.79,27.16,18.23,1.8,0.0,7.4,5.6,1.8,2.4,1.8,9.0
15249,7.4,4.5,12.3,4.0,0.8,1.0,5.0,4.6,1.0,5.5,2.9,17.2
15250,0.8,0.0,15.8,10.85,1.4,0.8,5.6,1.6,1.0,0.01,4.45,98.5
15251,39.3,15.3,33.2,533.87,10.2,0.9,10.0,7.6,2.8,0.0,0.0,9.5
15256,14.3,7.1,12.6,0.6,2.3,0.3,4.0,6.3,0.4,0.7,1.15,21.2
15257,22.77,89.15,16.01,31.29,11.25,0.9,23.6,500.0,1.6,3.8,4.1,5.0
15258,26.5,15.33,14.4,29.9,3.6,0.0,8.6,11.8,0.8,0.8,2.5,13.75
15259,518.6,15.7,0.0,39.7,5.0,2.9,7.1,13.9,0.7,2.0,4.6,11.0
15262,7.33,10.53,13.51,5.6,4.2,1.2,4.4,5.4,0.5,2.9,3.2,11.95
15263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15266,22.37,37.29,13.5,28.23,3.6,11.9,100.0,100.0,2.0,2.8,5.4,16.73
15267,0.0,0.7,9.7,14.9,4.65,0.5,7.4,6.0,0.7,0.1,11.1,75.8
15268,45.1,11.6,38.1,15.21,10.0,0.8,10.0,9.5,1.5,0.07,3.4,233.4
15269,36.96,24.86,4.83,28.69,0.5,1.0,9.5,10.0,0.5,0.01,3.4,17.06
15270,5.5,212.7,32.7,16.9,4.6,0.0,7.2,10.0,0.6,-3.0,3.2,313.6
15271,27.53,9.66,20.66,5.21,2.8,0.0,4.6,8.0,3.3,2.9,5.45,26.22
15274,36.4,72.23,14.2,58.63,4.0,0.0,15.0,22.0,0.0,2.5,4.1,7.9
15275,0.0,0.0,105.42,0.0,5.65,0.0,8.0,0.0,3.7,2.5,3.5,0.0
15276,34.13,27.22,28.33,33.59,2.9,0.0,100.0,10.0,0.6,1.0,4.5,17.7
15277,5.6,0.0,32.06,16.0,7.0,7.9,50.0,8.6,1.9,2.0,56.4,0.0
15278,9.44,18.0,6.78,318.66,5.0,0.0,11.5,4.6,0.0,8.6,3.5,10.6
15279,0.0,0.0,25.26,4.1,10.6,26.7,4.1,300.0,7.5,0.0,16.0,11.0
15282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15283,6.5,16.7,9.4,41.6,5.45,0.1,8.6,8.1,1.2,0.2,1.7,5.2
15284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15285,29.74,2.4,20.53,55.55,5.6,0.8,7.0,10.5,1.0,0.01,2.5,22.74
15290,18.4,16.93,20.6,14.6,4.1,0.0,7.6,4.6,8.6,5.3,7.6,16.5
15291,14.2,7.6,316.14,15.2,7.65,9.0,15.4,8.6,3.83,2.5,152.9,12.2
15302,100.0,13.0,17.5,9.1,1.5,1.2,200.0,7.0,0.0,3.0,3.0,10.7
15303,8.33,1.2,9.4,111.9,3.4,0.0,10.5,7.0,-8.75,1.2,0.5,0.0
15304,15.5,17.67,12.77,22.58,4.6,0.0,5.1,10.0,0.01,0.01,4.0,26.9
15305,18.83,29.2,10.0,22.9,2.43,0.0,0.01,14.2,3.0,0.0,3.75,29.1
15308,23.67,22.5,19.4,22.5,10.0,0.0,9.0,9.0,2.5,15.4,3.7,41.6
15309,24.0,0.0,9.43,15.0,3.35,4.0,7.4,4.4,2.9,-5.5,4.5,12.6
15312,20.0,8.8,11.0,24.85,5.85,2.0,100.0,7.1,0.0,0.5,3.3,13.5
15313,4.5,0.0,5.99,17.3,5.3,6.0,6.3,7.5,3.1,5.6,4.6,0.0
15314,4.6,13.83,32.3,23.4,3.3,0.0,6.6,6.6,1.0,1.5,4.8,221.0
15315,13.9,0.0,19.49,83.7,5.3,0.7,5.6,6.8,1.0,1.5,4.5,0.0
15316,10.26,22.93,16.71,23.45,4.0,0.0,2.4,7.6,8.3,-1.2,0.0,0.0
15317,0.0,0.0,37.03,0.0,100.0,3.1,8.6,0.0,0.0,7.5,6.6,21.1
15326,5.8,13.93,26.41,10.71,2.43,0.1,10.0,6.1,0.4,0.5,1.9,16.7
15327,6.6,0.0,7.0,13.34,1.8,0.4,4.3,3.7,1.2,0.9,2.55,118.91
15328,10.43,207.85,15.01,12.93,0.3,0.0,22.5,7.5,0.4,0.0,3.0,5.41
15329,0.0,0.0,17.51,0.0,3.3,0.0,14.4,0.0,3.0,0.0,3.0,4.0
15340,24.9,17.6,223.03,19.84,3.6,0.1,12.6,10.54,1.8,0.01,3.8,19.87
15341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15342,17.23,11.3,18.0,15.33,4.5,13.9,4.6,5.6,3.8,0.06,4.6,13.0
15343,120.0,4.6,32.62,261.37,1.9,0.35,7.5,100.0,0.35,0.08,4.5,25.6
15344,22.89,21.73,25.16,20.41,1.26,2.0,89.7,5.5,3.9,0.02,3.45,27.23
15345,4.2,16.5,51.6,12.0,4.15,5.5,9.0,5.5,0.7,1.8,0.0,96.0
15346,50.13,17.2,12.9,26.43,5.6,4.9,300.0,5.6,5.9,0.0,4.8,19.9
15347,8.6,0.0,11.62,12.01,5.5,0.0,0.4,4.6,0.0,13.6,0.0,0.0
15348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15349,0.34,0.04,11.3,0.76,3.8,0.1,100.0,100.0,0.0,1.8,0.8,17.6
15352,88.98,15.03,11.16,21.49,5.5,2.8,15.0,30.0,1.5,0.3,3.4,3.5
15353,6.5,4.6,6.68,66.84,2.375,0.7,4.6,20.1,0.2,0.73,4.35,10.5
15354,13.02,12.3,12.33,14.8,3.8,2.9,4.8,4.6,0.01,0.7,3.4,11.04
15355,13.4,9.2,11.81,12.0,3.2,0.6,4.6,5.6,2.2,0.01,3.2,17.8
15358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15359,19.01,12.01,0.14,0.0,4.6,0.8,4.6,0.0,0.4,0.13,3.0,19.23
15362,117.45,15.38,13.73,20.03,2.2,1.0,4.1,4.6,0.6,0.03,3.92,2.2
15363,60.51,20.6,15.41,33.52,0.01,3.0,6.8,30.4,0.0,0.01,15.0,18.6
15364,5.4,6.9,10.1,12.67,1.0,0.01,4.6,4.9,0.01,0.01,5.5,15.4
15365,22.1,23.73,26.94,18.72,1.555,0.9,13.0,6.5,3.0,0.02,8.0,41.96
15366,23.24,26.53,15.7,13.46,3.0,0.6,200.0,9.8,1.0,0.6,6.5,13.8
15367,7.91,13.5,10.1,14.2,4.6,0.0,7.6,9.6,0.0,1.7,5.6,11.1
15368,0.0,1.5,8.61,12.8,2.9,1.0,7.9,6.9,2.9,1.0,4.6,19.9
15369,10.51,14.51,36.05,3.6,1.0,0.4,6.4,11.0,1.8,0.01,3.45,9.0
15370,20.1,1.5,38.93,10.0,0.0,2.3,7.6,10.9,3.8,0.01,20.0,17.7
15371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15374,0.0,9.5,62.1,8.5,6.5,0.8,5.9,2.5,1.3,0.8,7.5,12.5
15375,0.0,112.0,33.72,27.4,0.0,0.1,6.0,100.0,0.0,0.0,2.2,21.83
15376,29.46,12.3,14.82,21.43,3.25,3.4,4.1,7.1,1.8,2.9,4.15,15.61
15377,9.6,15.3,11.58,16.0,4.6,1.5,4.9,4.6,4.4,1.0,5.5,17.4
15380,24.07,14.94,15.1,18.64,2.7,1.6,4.8,4.3,0.8,0.02,7.8,219.46
15381,36.35,4.4,22.7,33.3,5.1,0.6,12.7,8.3,0.0,6.9,2.55,16.3
15384,22.41,15.4,12.61,0.52,5.3,1.5,8.0,10.2,0.8,0.1,103.5,14.41
15385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15386,56.43,19.91,17.9,11.78,3.5,1.0,5.4,1.6,1.38,0.0,2.0,14.0
15387,109.07,5.2,28.31,12.0,1.35,4.5,5.4,4.0,1.2,0.43,5.0,8.02
15388,15.71,318.93,19.94,17.39,0.3,0.35,300.0,5.4,0.01,0.6,3.25,24.63
15389,2.92,5.23,5.6,10.16,0.1,1.4,4.2,19.0,2.0,0.01,0.01,13.84
15390,11.5,13.6,11.8,13.6,2.2,-0.54,5.9,4.9,1.0,0.02,7.5,4.6
15391,2.3,10.2,111.2,4.63,4.6,1.0,5.0,5.6,1.0,-0.6,3.0,11.4
15392,21.13,25.8,17.35,116.73,3.7,-0.66,50.0,4.0,0.6,5.7,9.3,85.3
15393,11.4,4.0,24.6,128.7,4.0,0.0,4.0,7.5,0.0,3.6,2.0,22.5
15400,13.0,33.36,11.35,13.8,2.6,1.0,200.0,4.1,0.7,0.01,3.0,13.15
15401,14.7,3.9,212.64,16.24,2.15,2.4,7.1,4.6,0.7,0.15,4.0,121.71
15402,19.53,14.3,19.3,216.33,4.25,4.4,5.6,5.6,0.2,0.01,3.9,14.97
15403,90.6,17.96,13.7,44.64,3.8,8.9,13.0,5.0,0.6,0.01,5.8,44.89
15404,306.5,5.6,12.3,7.1,4.1,4.1,4.1,4.1,6.1,3.7,2.9,8.76
15405,8.0,5.6,12.91,16.62,1.8,3.0,7.1,5.6,1.3,0.0,4.2,13.43
15406,33.5,13.0,300.08,28.56,3.55,0.0,6.6,8.8,0.0,13.5,0.0,47.05
15407,0.0,7.5,29.86,0.0,0.0,0.0,1.0,18.98,3.0,0.0,15.45,12.9
15408,25.8,22.3,211.07,44.7,4.25,0.0,6.5,15.5,3.9,0.0,7.1,239.24
15409,0.0,0.0,22.98,42.6,4.0,1.5,12.6,0.0,8.4,2.5,9.0,38.82
15410,24.5,23.93,13.9,33.3,3.5,0.0,100.0,13.2,0.0,10.9,6.5,20.8
15411,6.5,7.0,48.2,16.4,13.5,1.5,2.0,200.0,1.5,4.0,4.0,14.4
15412,230.1,15.2,224.2,33.63,3.6,0.0,4.1,5.6,1.0,1.5,2.8,21.5
15413,15.9,513.2,18.47,15.4,2.9,0.5,4.3,5.1,0.5,-3.18,3.0,18.4
