id,2015-05-21_mean,2014-09-05_mean,2014-09-01_mean,2014-10-27_mean,2015-07-19_median,2013-09-02_sum,2014-12-10_min,2014-09-26_mean,2015-03-11_sum,2015-02-05_min,2015-07-23_count,2014-12-24_count,2013-09-23_sum,2015-06-29_min,2014-09-08_sum,2014-04-03_min,2014-11-21_sum,2015-06-04_mean,2014-08-07_max,2014-09-24_mean,2014-10-07_mean,2014-09-07_sum,2015-05-22_median,2015-01-04_min,2015-05-23_sum,2015-07-20_mean,2015-05-30_mean,2014-09-22_mean,2014-12-26_median,2014-07-01_max,2014-10-17_min
19747,0.0,4.925,4.94285714286,3.07,3.6,0.0,1.0,5.15125,9.3,0.0,6.0,4.0,0.0,1.0,47.0,0.0,0.0,4.08,0.0,13.3428571429,4.24,24.23,0.0,1.8,0.0,3.35,4.88,29.8666666667,1.5,0.0,0.9
19748,0.0,0.0,0.0,0.0,0.0,23.13,0.0,0.0,0.0,0.0,0.0,0.0,12.8,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,0.0
19749,2.643,5.12,26.24375,2.61875,0.0,0.0,0.01,2.1,11.92,0.0,0.0,5.0,0.0,0.5,2.0,0.0,24.01,3.766,0.0,4.0,3.33142857143,17.0,7.0,0.02,9.9,0.0,3.175,2.11111111111,2.4,0.0,4.3
19752,0.0,0.0,0.0,0.0,0.0,18.16,0.0,0.0,0.0,0.0,0.0,0.0,21.6,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0
19753,5.47142857143,2.75,2.54714285714,12.0,3.6,0.0,0.1,10.25,30.91,0.0,0.0,5.0,0.0,0.7,0.0,0.0,219.3,5.4025,0.0,3.08,2.41,10.5,8.0,0.7,13.1,6.16666666667,5.63333333333,3.18666666667,1.5,0.0,0.8
19754,0.0,0.0,0.0,0.0,0.0,13.48,0.0,0.0,0.0,0.0,0.0,0.0,16.34,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
19755,0.0,0.0,0.0,0.0,0.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0
19756,0.0,0.0,0.0,0.0,0.0,12.9,0.0,0.0,0.0,0.0,0.0,0.0,14.8,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
19757,0.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,23.4,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19758,0.0,0.0,0.0,0.0,0.0,22.4,0.0,0.0,0.0,0.0,0.0,0.0,19.6,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,0.0
19759,1.2,4.25,3.95,4.075,0.0,0.0,0.1,2.16666666667,4.0,0.0,0.0,5.0,0.0,1.0,12.71,0.0,113.1,0.0,0.0,6.15,25.24,61.6,0.0,0.1,0.0,0.0,4.13333333333,1.73333333333,1.0,0.0,0.1
19764,0.0,0.0,0.0,0.0,0.0,13.21,0.0,0.0,0.0,0.0,0.0,0.0,11.81,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
19765,3.43,4.25,3.2775,3.5,3.6,0.0,0.5,0.0,9.3,0.0,3.0,3.0,0.0,0.85,12.0,0.0,130.1,4.2,0.0,3.925,4.43333333333,13.5,1.5,0.06,20.01,20.7285714286,2.47,5.975,3.0,0.0,0.7
19766,0.0,0.0,0.0,0.0,0.0,16.62,0.0,0.0,0.0,0.0,0.0,0.0,10.22,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,0.0
19767,5.6025,35.8566666667,4.675,6.16666666667,0.0,0.0,2.0,0.0,165.48,0.0,1.0,4.0,0.0,1.2,5.9,0.0,14.0,5.26,0.0,10.9166666667,11.0,19.8,2.75,0.01,10.01,0.0,5.2525,25.5111111111,7.5,0.0,1.0
19770,0.0,0.0,0.0,0.0,0.0,32.43,0.0,0.0,0.0,0.0,0.0,0.0,16.91,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0
19771,1.15,2.54285714286,3.92,2.53333333333,12.13,0.0,2.4,0.0,19.06,0.0,1.0,7.0,0.0,0.0,0.0,0.0,14.8,3.15,0.0,3.72,0.9,0.0,3.9,0.08,0.0,0.0,2.36666666667,3.5,2.2,0.0,0.2
19772,0.0,0.0,0.0,0.0,0.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,15.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
19773,3.66,2.3,17.1,1.95714285714,8.7,0.0,2.1,14.2,13.1,0.0,0.0,3.0,0.0,1.0,0.0,0.0,216.9,4.74,0.0,1.865,0.8,0.0,3.5,1.0,0.0,0.0,2.62,4.246,3.7,0.0,0.3
19774,0.0,0.0,0.0,0.0,0.0,18.93,0.0,0.0,0.0,0.0,0.0,0.0,15.9,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19775,0.0,0.0,0.0,0.0,0.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,22.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,0.0
19782,0.0,0.0,0.0,0.0,0.0,12.4,0.0,0.0,0.0,0.0,0.0,0.0,21.51,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0
19783,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.43,0.0,0.0,-0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0
19784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19788,0.0,0.0,0.0,0.0,0.0,9.7,0.0,0.0,0.0,0.0,0.0,0.0,10.33,0.0,0.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
19789,4.81,5.08,2.34,1.9,0.0,0.0,1.9,27.05,125.5,0.0,0.0,1.0,0.0,3.0,10.2,0.0,20.7,3.055,0.0,12.0142857143,0.78,2.0,6.25,3.0,14.1,0.0,2.5,4.75,1.0,0.0,1.5
19790,0.0,0.0,0.0,0.0,0.0,21.2,0.0,0.0,0.0,0.0,0.0,0.0,27.13,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
19791,25.825,2.002,4.63333333333,6.73333333333,0.0,0.0,0.5,4.75,27.0,0.0,0.0,6.0,0.0,0.5,11.6,0.0,25.4,3.35,0.0,1.9625,1.94,8.5,3.0,1.0,1.8,0.0,0.666666666667,3.9125,27.5,0.0,0.3
19792,0.0,0.0,0.0,0.0,0.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
19793,0.01,6.6,2.45,7.4,0.0,0.0,0.01,6.0,4.81,0.0,0.0,11.0,0.0,0.0,21.8,0.0,10.01,8.0,0.0,6.5,0.45,0.0,7.0,-2.94,0.0,0.0,0.0,4.125,4.8,0.0,3.2
19796,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,21.31,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19797,4.9525,2.8,25.525,2.8,0.0,0.0,1.0,3.6,12.6,0.0,0.0,4.0,0.0,1.0,2.0,0.0,9.3,3.0,0.0,2.0,0.0,0.0,1.5,1.0,13.71,2.0,11.2,0.1,0.9,0.0,1.0
19798,0.0,0.0,0.0,0.0,0.0,32.32,0.0,0.0,0.0,0.0,0.0,0.0,11.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
19799,0.7,2.10875,3.51428571429,32.9571428571,0.6,0.0,1.35,2.11818181818,8.9,0.0,0.0,2.0,0.0,0.9,51.7,0.0,28.4,9.02857142857,0.0,2.64888888889,3.6,22.46,3.0,0.1,4.41,0.0,5.775,4.17,0.1,0.0,0.1
19802,0.0,0.0,0.0,0.0,0.0,17.98,0.0,0.0,0.0,0.0,0.0,0.0,32.05,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0
19803,0.0,3.116,2.79571428571,3.572,4.65,0.0,0.9,13.8,82.53,0.0,2.0,7.0,0.0,0.2,18.3,0.0,24.3,3.03333333333,0.0,5.86666666667,3.02,70.94,5.5,1.8,1.0,2.35,0.0,16.4,0.0,0.0,0.6
19804,0.0,0.0,0.0,0.0,0.0,9.7,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0
19805,6.6,3.53333333333,81.625,12.6125,0.0,0.0,0.01,1.3,108.71,0.0,0.0,6.0,0.0,1.4,0.0,0.0,1.7,0.0,0.0,4.35,2.4,0.0,2.9,2.1,0.0,0.0,9.0,5.05,26.75,0.0,0.5
19810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19811,0.0,0.0,0.0,0.0,0.0,16.24,0.0,0.0,0.0,0.0,0.0,0.0,8.35,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
19812,0.0,0.0,0.0,0.0,0.0,15.54,0.0,0.0,0.0,0.0,0.0,0.0,17.73,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0
19813,2.5525,2.2025,2.5,2.146,0.0,0.0,0.01,4.0,17.85,0.0,0.0,5.0,0.0,1.0,0.0,0.0,1.22,3.5875,0.0,3.2275,4.36666666667,0.0,2.75,1.8,106.5,0.0,0.45,0.23,0.01,0.0,0.0
19814,0.0,0.0,0.0,0.0,0.0,20.81,0.0,0.0,0.0,0.0,0.0,0.0,34.31,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
19815,3.13333333333,22.0330769231,2.365,3.32888888889,0.0,0.0,0.02,1.594,217.64,0.0,0.0,6.0,0.0,0.1,2.55,0.0,6.65,30.6357142857,0.0,2.48833333333,2.80333333333,22.52,3.2,0.01,24.0,0.0,2.1,24.5477777778,1.175,0.0,0.02
19816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19817,2.3625,2.275,3.33333333333,4.09555555556,0.0,0.0,0.01,7.9625,21.17,0.0,0.0,7.0,0.0,0.3,531.0,0.0,21.83,2.275,0.0,5.96833333333,20.13,29.2,1.505,0.3,28.7,0.0,2.4,2.17,2.5,0.0,-0.72
19818,0.0,0.0,0.0,0.0,0.0,19.9,0.0,0.0,0.0,0.0,0.0,0.0,26.43,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0
19819,2.48333333333,0.0,0.922857142857,2.00333333333,2.5,0.0,0.01,0.05,19.82,0.0,0.0,4.0,0.0,0.7,229.6,0.0,7.33,3.025,0.0,1.02857142857,0.03,8.91,3.75,2.0,0.0,0.0,1.61666666667,0.998,2.8,0.0,0.02
19820,1.43777777778,1.8875,3.676,2.37,0.0,0.0,0.01,3.02,10.11,0.0,0.0,4.0,0.0,1.0,18.82,0.0,69.13,3.12,0.0,3.13142857143,4.3025,20.09,0.95,0.01,26.1,0.0,2.65714285714,32.0057142857,1.8,0.0,0.01
19821,0.0,0.0,0.0,0.0,0.0,12.6,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8,0.0
19822,0.0,0.0,0.0,0.0,0.0,22.15,0.0,0.0,0.0,0.0,0.0,0.0,71.2,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2,0.0
19823,1.55,1.98,3.425,4.15,0.0,0.0,1.8,3.5,18.4,0.0,4.0,5.0,0.0,1.8,1.0,0.0,23.9,2.27,0.0,1.6075,0.54,0.0,0.0,0.01,0.0,0.0,21.76,1.63,9.7,0.0,0.5
19824,3.81666666667,3.07666666667,3.08333333333,3.02166666667,0.0,0.0,0.9,7.26666666667,11.02,0.0,0.0,3.0,0.0,0.8,6.01,0.0,17.61,3.6,0.0,16.4428571429,0.0,0.0,1.7,0.03,0.0,0.7,3.3,3.74,6.0,0.0,3.0
19825,5.01111111111,4.41625,2.34444444444,3.026,9.5,0.0,2.6,3.85,17.3,0.0,0.0,7.0,0.0,1.5,22.63,0.0,16.4,3.24,0.0,2.6,3.94285714286,29.03,3.6,3.2,19.7,3.25,0.0,2.64285714286,10.5,0.0,0.2
19826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19829,2.46,3.76,2.36666666667,2.74,0.0,0.0,0.6,3.46666666667,12.05,0.0,0.0,4.0,0.0,0.1,14.1,0.0,12.4,1.81,0.0,1.526,3.54666666667,63.46,2.8,0.6,8.4,0.0,3.52,2.6,1.6,0.0,0.4
19830,0.0,0.0,0.0,0.0,0.0,31.2,0.0,0.0,0.0,0.0,0.0,0.0,41.5,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
19831,5.5,4.45,10.3333333333,0.0,0.0,0.0,21.0,1.05,496.4,0.0,0.0,1.0,0.0,1.2,10.0,0.0,42.34,0.0,0.0,13.0,34.0,0.0,0.0,5.0,0.0,0.0,0.0,7.23333333333,1.0,0.0,0.12
19836,0.0,0.0,0.0,0.0,0.0,24.9,0.0,0.0,0.0,0.0,0.0,0.0,35.2,0.0,0.0,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,0.0
19837,0.0,2.07875,0.664285714286,3.21571428571,0.0,0.0,0.01,2.43142857143,0.0,0.0,0.0,5.0,0.0,0.0,6.4,0.0,19.83,0.0,0.0,2.15,0.0,1.18,0.0,0.01,0.0,0.0,0.0,1.06444444444,1.1,0.0,0.05
19840,0.0,0.0,0.0,0.0,0.0,17.2,0.0,0.0,0.0,0.0,0.0,0.0,18.2,0.0,0.0,2.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0.0
19841,51.45,5.2,1.83333333333,2.21666666667,0.0,0.0,0.01,2.65666666667,19.71,0.0,6.0,5.0,0.0,0.1,0.5,0.0,0.0,1.2,0.0,2.4,0.293333333333,0.0,4.95,0.01,3.2,1.4,0.0,1.525,4.2,0.0,0.08
19844,0.0,0.0,0.0,0.0,0.0,10.93,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19845,4.6,1.9975,1.92625,24.92,2.5,0.0,0.8,8.0,11.62,0.0,5.0,3.0,0.0,0.6,0.0,0.0,15.2,5.2,0.0,23.32,0.6,8.48,2.4,1.5,13.1,2.61142857143,0.01,3.66,0.0,0.0,0.6
19846,0.0,0.0,0.0,0.0,0.0,14.2,0.0,0.0,0.0,0.0,0.0,0.0,22.31,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
19847,3.8375,3.86,24.78,3.18833333333,3.9,0.0,0.8,3.1,13.8,0.0,3.0,4.0,0.0,1.5,10.7,0.0,12.55,4.9,0.0,3.375,53.175,12.22,3.4,0.78,7.68,0.0,16.7285714286,5.775,3.15,0.0,1.5
19850,0.0,0.0,0.0,0.0,0.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,218.2,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.0
19851,3.43666666667,2.76666666667,3.63333333333,3.11571428571,0.0,0.0,1.7,0.0,15.07,0.0,0.0,2.0,0.0,0.0,8.7,0.0,8.5,1.97,0.0,5.5,0.625,0.0,4.0,1.2,1.11,0.0,1.57777777778,3.94,3.0,0.0,1.5
19852,0.0,0.0,0.0,0.0,0.0,22.43,0.0,0.0,0.0,0.0,0.0,0.0,38.24,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
19853,10.2,3.38,3.6,5.66666666667,5.95,0.0,0.01,2.57142857143,12.21,0.0,0.0,8.0,0.0,0.5,13.18,0.0,11.0,2.53,0.0,3.73,2.95,10.1,2.75,2.0,0.01,5.5,0.01,13.2577777778,1.505,0.0,1.6
19854,0.0,0.0,0.0,0.0,0.0,16.03,0.0,0.0,0.0,0.0,0.0,0.0,13.8,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0
19855,1.51714285714,2.0275,2.6275,3.375,1.17,0.0,0.01,4.5,111.63,0.0,3.0,6.0,0.0,2.0,8.48,0.0,6.61,6.0,0.0,3.675,4.485,7.8,1.6,2.55,109.4,3.8,24.486,19.535,2.2,0.0,0.01
19858,3.7,3.108,3.325,2.792,2.6,0.0,1.0,4.8,11.92,0.0,0.0,2.0,0.0,1.2,10.7,0.0,18.9,0.0,0.0,5.45142857143,18.2,6.46,3.7,2.6,7.61,6.0,2.4175,3.06666666667,2.4,0.0,0.01
19859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19864,0.0,0.0,0.0,0.0,0.0,25.14,0.0,0.0,0.0,0.0,0.0,0.0,31.3,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,0.0
19865,0.01,2.22166666667,0.6,18.12,0.0,0.0,0.01,1.5175,4.22,0.0,0.0,1.0,0.0,0.1,5.9,0.0,0.02,0.0,0.0,0.67,0.08,0.0,2.5,0.01,2.0,0.0,0.0,0.09,3.0,0.0,0.01
19866,0.0,0.0,0.0,0.0,0.0,25.68,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0
19867,0.43,9.85,32.8933333333,70.1666666667,0.0,0.0,0.08,0.0,17.53,0.0,0.0,3.0,0.0,0.6,0.62,0.0,10.6,3.4375,0.0,2.325,0.0,9.29,8.0,0.01,63.4,0.0,0.0,5.42,5.0,0.0,0.01
19870,0.0,0.0,0.0,0.0,0.0,18.54,0.0,0.0,0.0,0.0,0.0,0.0,117.7,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,0.0
19871,5.36,4.72,4.9,7.46666666667,0.0,0.0,0.01,6.6,22.01,0.0,0.0,4.0,0.0,5.6,0.6,0.0,23.2,3.56285714286,0.0,4.43333333333,2.6,24.5,4.0,-0.48,15.34,0.0,0.0,19.5166666667,2.7,0.0,1.5
19872,27.2344444444,4.92384615385,2.882,3.625,3.5,0.0,0.01,4.01428571429,17.5,0.0,0.0,8.0,0.0,0.5,6.5,0.0,18.0,3.00166666667,0.0,4.6,5.4,110.31,5.5,0.01,22.81,9.0,2.86,4.448,2.25,0.0,1.1
19873,0.0,0.0,0.0,0.0,0.0,26.03,0.0,0.0,0.0,0.0,0.0,0.0,39.74,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
19874,0.0,0.0,0.0,0.0,0.0,38.7,0.0,0.0,0.0,0.0,0.0,0.0,17.03,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0
19875,0.8,2.925,6.686,1.1,0.0,0.0,1.4,5.96666666667,149.45,0.0,0.0,1.0,0.0,0.7,2.0,0.0,0.0,2.72,0.0,5.3,0.0,0.0,7.95,5.0,13.8,0.0,0.0,25.96,2.2,0.0,1.5
19876,0.0,0.0,0.0,0.0,0.0,17.41,0.0,0.0,0.0,0.0,0.0,0.0,13.8,0.0,0.0,0.01,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.0
19877,3.5,2.83333333333,8.50222222222,0.0,1.3,0.0,0.05,18.95,158.94,0.0,1.0,2.0,0.0,1.6,0.6,0.0,13.68,10.0375,0.0,5.46666666667,0.0,0.0,5.0,0.17,34.26,0.0,1.5,0.0,1.4,0.0,0.01
19878,0.0,0.0,0.0,0.0,0.0,9.99,0.0,0.0,0.0,0.0,0.0,0.0,33.6,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0
19879,1.38333333333,4.0,3.33333333333,1.7,5.0,0.0,0.01,4.0,11.4,0.0,0.0,3.0,0.0,0.1,9.65,0.0,15.5,2.49,0.0,2.733,0.0,0.0,2.5,2.5,0.0,0.0,0.01,2.925,5.0,0.0,0.01
19880,2.46,3.4,0.5,2.2525,0.0,0.0,0.3,5.0,14.3,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.4,6.0,0.0,5.2,101.536666667,10.31,4.6,0.3,22.55,0.0,0.0,1.0,1.0,0.0,0.3
19881,0.0,0.0,0.0,0.0,0.0,45.7,0.0,0.0,0.0,0.0,0.0,0.0,17.9,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
19882,0.0,0.0,0.0,0.0,0.0,24.3,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0
19883,2.8725,5.494,24.8,9.84,0.4,0.0,0.4,7.46666666667,9.1,0.0,0.0,3.0,0.0,0.4,29.1,0.0,17.9,36.9333333333,0.0,4.1,3.66666666667,31.0,4.0,0.5,25.4,0.0,4.27,4.875,0.5,0.0,3.8
19884,2.07333333333,3.3,2.225,1.52461538462,0.0,0.0,0.7,1.233,25.17,0.0,0.0,7.0,0.0,0.3,10.83,0.0,22.26,2.555,0.0,1.575,0.535,13.96,1.23,1.2,1.73,0.0,2.46,1.25571428571,4.2,0.0,0.01
19885,2.2,15.8,2.05222222222,1.2,4.0,0.0,0.8,2.8,20.6,0.0,2.0,6.0,0.0,0.35,2.8,0.0,17.34,10.3666666667,0.0,2.14,0.0,13.94,2.7,0.01,66.5,2.09166666667,2.075,5.65,4.0,0.0,1.5
19890,5.0775,8.0,6.1,4.54,5.1,0.0,0.01,5.5,25.3,2.6,0.0,7.0,0.0,1.0,18.5,0.0,32.3,53.4833333333,0.0,7.32,3.7,28.53,7.4,0.6,274.9,3.71428571429,0.0,1.605,1.6,0.0,2.5
19891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0
19894,0.0,0.0,0.0,0.0,0.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,213.4,0.0,0.0,1.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0
19895,2.68,1.82444444444,2.70285714286,3.83857142857,0.0,0.0,0.01,3.025,51.42,0.0,0.0,8.0,0.0,1.1,2.04,0.0,115.1,1.55333333333,0.0,1.28222222222,10.35,1.52,3.0,0.01,0.82,0.0,3.404,1.89285714286,3.35,0.0,0.06
19896,0.0,0.0,0.0,0.0,0.0,312.3,0.0,0.0,0.0,0.0,0.0,0.0,314.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
