id,DayofMonth2_sum,DayofMonth9_sum,DayofMonth16_min,DayofMonth19_median,DayofMonth9_min,DayofMonth18_max,DayofMonth8_sum,DayofMonth17_mean,DayofMonth2_median,DayofMonth1_min,DayofMonth14_min,DayofMonth4_sum
14219,327.93,207.95,0.2,3.6,0.01,30.0,427.24,7.04390625,3.0,0.01,0.01,340.23
14220,120.84,470.27,-3.36,3.1,-1.74,100.0,281.44,12.8716326531,2.45,0.0,0.04,452.75
14221,160.68,613.72,-3.0,3.8,0.07,100.0,822.96,3.96053571429,4.215,-2.58,-3.24,476.62
14222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14223,106.8,259.84,0.1,3.5,0.1,200.0,388.78,8.40181818182,3.0,0.1,0.1,615.36
14224,461.72,236.57,-3.54,3.2,0.01,50.0,119.83,4.87508196721,3.0,-2.15,0.01,360.89
14225,493.63,503.88,0.01,2.3,0.01,12.9,143.18,4.03153846154,3.0,0.01,0.0,236.59
14230,322.08,236.74,-0.78,3.0,0.0,139.0,82.2,5.068,3.0,-2.58,0.01,271.32
14231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14236,99.16,84.85,0.01,3.6,0.01,14.0,303.57,8.33766666667,3.55,0.01,0.01,571.62
14237,177.5,327.09,0.01,3.0,0.01,23.5,231.71,11.8106666667,3.0,0.01,0.01,52.64
14238,115.07,94.46,0.01,3.7,0.01,100.0,572.91,7.48388888889,2.75,0.01,0.0,315.52
14239,315.97,313.7,0.01,2.2,0.01,100.0,323.46,8.01913043478,2.03,0.01,0.01,390.76
14242,530.88,400.79,0.01,2.2,-3.54,200.0,205.64,9.53811320755,2.4,0.0,0.01,368.32
14243,513.01,260.92,-0.18,4.1,-0.84,200.0,473.68,6.54736842105,3.9,0.4,-3.8,148.94
14246,77.83,157.57,0.01,2.0,0.02,13.5,148.36,3.86588235294,1.2,0.0,0.01,398.51
14247,216.31,206.28,0.0,3.3,-0.54,100.0,115.0,9.91333333333,2.6,0.01,0.11,300.27
14248,106.58,176.1,-1.02,3.1,-0.9,19.8,118.06,9.11296296296,1.8,-0.9,-0.42,122.22
14249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14250,385.38,161.2,0.01,1.95,0.01,100.0,639.21,5.907,1.9,0.0,0.0,82.58
14251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14252,177.52,195.12,0.01,4.6,0.01,15.0,452.5,4.90633333333,3.6,0.03,0.01,241.43
14253,637.35,576.22,-1.56,3.3,0.01,12.0,333.15,4.54735294118,3.0,0.01,0.03,626.28
14254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14255,175.27,128.2,0.01,3.8,0.08,200.0,388.64,4.36484848485,3.0,1.0,-3.54,529.04
14258,118.01,158.89,0.5,4.6,0.01,6.1,323.2,4.54242424242,4.55,0.2,0.6,128.61
14259,188.95,48.59,0.01,1.5,0.01,100.0,73.75,8.30829268293,1.9,-0.96,-3.24,479.8
14260,759.97,487.3,0.5,5.0,0.1,11.7,503.68,12.2952631579,5.6,0.5,0.3,158.31
14261,158.02,740.25,0.01,3.15,0.01,24.0,249.39,4.45122807018,3.0,0.01,0.01,196.96
14264,86.59,142.0,0.0,2.5,0.1,7.4,356.15,3.04933333333,2.25,0.01,0.3,316.17
14265,501.45,283.24,0.01,4.1,-3.42,30.0,313.44,8.31511627907,3.8,-0.06,-3.54,130.86
14266,226.57,1230.52,-1.08,3.08,0.01,300.0,560.85,3.36149253731,3.05,-0.9,-0.9,516.3
14267,284.11,314.5,0.01,2.0,-3.54,12.8,286.67,4.03339285714,3.0,0.01,0.01,224.33
14274,133.61,170.08,0.01,2.25,0.01,115.0,135.01,2.34681818182,1.0,0.01,0.01,220.63
14275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14276,540.37,264.89,0.0,3.0,0.01,30.0,311.98,17.4952830189,2.0,0.01,0.07,498.09
14277,129.56,297.81,0.01,2.25,0.0,14.9,388.61,6.20673076923,1.5,0.01,0.01,424.39
14280,388.97,293.83,0.1,3.15,0.1,12.0,380.62,3.83487804878,4.0,1.0,0.1,306.27
14281,331.51,472.07,0.01,2.5,0.01,200.0,608.06,5.96784313725,3.0,0.01,0.01,223.58
14286,333.3,535.28,0.01,3.6,0.01,250.0,720.71,9.47469387755,2.1,0.01,0.01,287.07
14287,257.51,816.91,1.0,4.255,0.0,25.8,142.92,4.51961538462,5.0,0.14,1.0,126.33
14290,439.84,272.47,0.0,1.55,0.01,100.0,429.65,3.21673913043,1.9,0.01,0.01,265.32
14291,492.09,572.19,0.01,1.915,0.01,9.1,207.82,2.51388059701,1.8,-21.4,0.01,430.94
14292,549.83,224.13,0.0,1.7,0.01,16.5,203.21,9.79020408163,2.55,0.01,-0.8,144.63
14293,493.68,507.59,0.01,1.8,0.01,200.0,192.17,6.38244897959,3.0,0.01,-0.66,127.14
14294,506.07,106.63,0.01,1.63,0.01,5.5,112.6,7.36475,1.6,0.01,0.02,110.33
14295,120.44,377.97,0.01,4.1,0.0,100.0,301.31,3.783,3.85,0.0,-3.54,262.35
14296,182.44,208.6,0.07,3.1,0.03,100.0,496.0,8.36488888889,2.2,0.01,0.01,132.27
14297,323.68,424.49,-5.5,1.8,0.01,100.0,287.54,9.59777777778,3.5,0.01,0.01,223.44
14298,234.45,251.7,0.01,3.1,0.01,10.5,217.35,6.27219512195,3.3,0.01,0.01,282.98
14299,374.19,260.66,0.01,5.6,0.01,200.0,355.6,6.63085106383,4.3,0.0,0.01,584.87
14300,138.11,109.16,0.01,3.2,0.01,10.5,345.63,6.09310344828,2.9,0.5,0.01,188.8
14301,187.92,100.42,0.0,3.0,0.01,20.0,217.81,6.55238095238,2.8,0.1,0.01,78.4
14302,148.34,339.34,0.01,3.5,0.01,159.68,250.35,5.756875,3.6,0.0,0.01,187.64
14303,443.47,396.69,-2.88,2.75,0.0,9.0,364.51,7.63631578947,2.95,0.01,0.01,571.18
14304,224.36,259.11,0.01,3.5,0.01,30.0,835.95,9.79525423729,1.8,0.01,0.01,340.5
14305,220.59,140.94,-0.96,1.5,0.01,300.0,683.47,8.30787878788,1.5,0.0,-10.99,126.4
14310,360.29,484.26,0.01,2.7,0.01,7.6,582.89,4.46053571429,1.2,0.01,0.01,152.51
14311,874.94,146.63,0.01,3.4,0.01,12.0,594.94,9.15020833333,3.65,0.01,0.01,358.77
14312,582.74,124.86,0.5,2.0,-0.48,12.0,351.59,7.1848,3.6,0.01,0.3,209.01
14313,620.73,553.69,-3.3,2.55,0.0,100.0,124.18,3.14652173913,2.15,-3.7,0.01,188.75
14314,173.86,210.6,0.01,3.6,0.01,100.0,935.97,14.3561538462,3.5,0.01,0.01,382.19
14315,527.89,820.57,0.01,3.0,0.01,9.3,181.64,13.25765625,3.0,0.01,0.01,682.36
14316,404.41,495.58,0.2,4.3,-3.18,100.0,166.5,12.0082608696,5.1,0.01,0.01,128.82
14317,138.61,126.25,0.01,2.4,0.01,200.0,117.32,11.2256666667,2.9,0.01,0.1,285.32
14318,278.28,104.96,0.01,1.75,0.1,150.0,435.93,9.50897435897,2.165,1.0,0.01,297.96
14319,183.6,101.06,0.01,1.4,0.01,10.2,284.78,3.36576923077,3.2,0.1,0.0,147.62
14320,375.1,354.09,0.01,3.0,0.01,100.0,302.4,8.36345454545,3.0,0.01,0.01,398.43
14321,810.92,472.69,0.01,3.0,-4.5,100.0,512.82,6.04537037037,4.7,0.01,0.01,258.28
14322,651.3,187.64,-0.36,3.0,0.13,29.7,627.27,11.7170666667,3.0,0.02,0.01,967.85
14323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14324,232.17,158.4,-1.23,0.02,0.01,4.6,162.22,0.971176470588,0.15,0.01,0.01,94.07
14325,321.44,198.26,0.0,1.03,0.0,200.0,146.41,1.83559139785,0.6,0.01,0.01,111.46
14328,351.88,347.8,0.06,4.6,0.07,100.0,119.81,7.264375,4.6,0.0,0.07,192.74
14329,461.1,260.63,0.1,4.4,0.1,200.0,760.79,4.252,4.3,0.1,0.0,239.66
14330,221.95,124.05,0.01,2.0,0.01,100.0,334.05,8.57836734694,2.0,0.01,-0.66,161.15
14331,284.22,281.27,0.01,3.0,0.01,100.0,437.56,2.67483870968,1.2,0.01,0.01,151.88
14336,237.09,280.12,0.01,3.0,-3.12,100.0,274.86,6.66636363636,2.45,0.0,-2.16,466.47
14337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14340,395.13,311.12,0.5,3.2,0.01,100.0,479.63,6.0455,3.2,0.01,0.02,174.47
14341,306.37,573.5,0.6,3.0,0.5,50.0,173.1,9.36169491525,3.3,0.5,0.02,238.85
14344,286.57,313.22,0.15,4.0,0.0,30.0,306.96,11.5297777778,4.0,-0.6,0.3,328.49
14345,232.23,383.82,0.0,4.3,-0.42,200.0,231.14,1.83475,4.1,-0.66,0.01,399.04
14346,65.8,162.83,0.01,3.0,0.01,6.0,98.57,3.09256410256,1.5,0.01,0.01,83.78
14347,95.0,149.28,0.01,2.0,0.01,100.0,318.72,6.75450980392,2.8,0.01,0.01,193.67
14348,146.9,267.86,0.1,3.3,0.01,100.0,618.74,7.44651162791,3.0,0.02,0.0,653.8
14349,151.1,149.33,0.6,4.1,1.0,10.0,131.0,7.18814814815,4.9,1.5,0.01,126.8
14350,222.33,381.0,-0.66,2.6,0.01,100.0,141.43,3.29960784314,3.3,0.01,0.01,676.2
14351,233.27,236.42,-3.3,3.0,0.01,100.0,331.07,3.05431034483,3.0,-3.3,0.01,123.54
14352,208.09,370.45,0.0,3.6,0.0,16.8,212.3,7.4258974359,4.3,1.0,0.01,115.2
14353,162.87,312.65,0.01,1.5,0.01,100.0,354.15,6.74121212121,1.5,0.01,0.01,658.99
14354,162.49,315.53,-2.0,2.3,0.01,10.5,306.04,3.03810810811,1.6,0.08,0.0,352.93
14355,627.75,487.06,0.01,2.1,0.0,8.6,346.02,6.24970588235,3.5,-0.84,0.0,482.61
14360,233.34,162.46,-0.72,3.0,-0.36,20.0,364.37,5.77235294118,3.8,0.1,-0.48,249.21
14361,529.12,141.82,-0.72,4.0,-2.11,21.9,524.68,8.51052631579,3.4,0.1,-0.42,63.2
14362,609.04,662.86,-0.9,2.5,0.6,20.6,183.14,4.23157894737,3.2,0.8,0.0,1162.95
14363,540.6,116.6,0.8,3.0,0.1,200.0,161.6,8.95,5.25,0.1,0.2,87.38
14364,515.05,144.88,0.01,2.0,0.02,10.2,366.09,2.45425925926,2.8,0.02,0.02,132.83
14365,245.36,549.98,0.01,3.8,0.01,200.0,233.45,9.38436363636,1.8,0.02,-0.78,258.15
14368,139.37,197.42,0.01,3.1,-1.08,30.0,107.9,2.786,2.9,-1.14,0.08,111.09
14369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14370,295.82,331.11,0.01,2.3,0.01,22.9,387.22,9.37903225806,3.95,0.01,0.01,459.91
14371,213.34,424.06,-0.36,1.5,0.01,200.0,531.27,3.15166666667,1.4,0.01,0.02,283.58
14372,180.57,194.34,0.01,2.55,0.01,100.0,367.98,6.44693548387,1.65,0.05,0.07,532.59
14373,165.74,455.24,0.01,3.45,0.01,6.0,326.06,5.37761904762,1.9,0.01,0.01,89.55
14374,245.06,207.07,-3.3,3.0,0.0,15.0,359.07,3.04266666667,1.5,0.01,0.01,559.35
14375,344.7,184.45,0.65,3.0,0.1,16.3,184.25,4.76696969697,3.0,0.1,0.2,190.05
14376,334.83,382.11,0.01,5.7,0.01,100.0,632.18,5.0,3.0,-0.96,0.01,368.41
14377,316.25,120.6,0.1,6.8,0.1,15.3,778.1,10.5181818182,5.05,0.07,0.1,342.53
14382,661.0,175.39,0.01,3.85,0.07,150.0,791.48,11.8704545455,3.6,0.01,0.01,159.86
14383,164.97,870.3,0.01,1.8,0.01,100.0,194.52,15.7327272727,2.5,0.02,0.04,154.77
14384,344.14,442.87,-3.54,4.0,0.01,100.0,867.07,7.31589285714,3.6,-2.64,-0.18,621.01
14385,664.78,389.45,0.01,1.5,0.01,11.4,482.67,7.88938461538,1.6,-3.54,0.01,312.76
14386,414.83,975.0,0.01,3.0,0.0,200.0,317.05,6.94525423729,3.0,0.0,-3.54,565.25
14387,1034.87,711.93,0.01,2.5,0.01,17.2,857.73,12.2748101266,2.3,0.01,0.01,295.6
14392,95.4,88.56,0.01,3.55,0.01,12.5,111.14,12.7346666667,3.9,0.01,0.01,73.37
14393,488.97,543.73,0.01,1.5,0.01,150.0,269.93,3.4372972973,1.5,0.01,0.01,243.26
14396,967.8,395.79,0.01,0.95,-3.54,100.0,327.14,6.29142857143,4.08,-2.22,0.01,406.41
14397,97.73,338.75,0.01,3.4,0.01,50.0,225.24,6.09735294118,1.5,-1.08,0.01,172.93
14398,362.55,326.32,0.01,3.8,0.01,115.0,466.37,3.32594594595,3.2,0.01,0.01,137.28
14399,513.66,346.02,0.01,1.9,0.0,200.0,438.29,6.06083333333,2.6,0.01,-3.0,425.27
14400,115.8,227.95,0.01,2.2,0.01,200.0,403.65,12.0462790698,2.05,0.01,0.01,122.02
14401,304.1,219.15,0.01,2.8,0.01,300.0,235.5,2.223125,1.5,0.01,0.01,123.52
14402,242.12,420.52,0.01,1.2,0.01,100.0,384.71,6.54666666667,1.6,-0.66,0.01,401.79
14403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14406,264.7,148.04,-1.2,4.4,0.14,200.0,582.34,11.4707894737,4.95,0.07,-0.72,314.36
14407,169.96,346.64,-0.6,1.4,0.01,130.0,333.06,3.605625,1.8,-0.3,-0.96,427.68
14410,475.08,541.49,0.01,2.0,0.01,200.0,463.97,3.39460526316,2.165,0.01,0.01,178.4
14411,206.76,830.16,0.0,4.8,-1.08,70.0,289.34,14.1265957447,3.6,0.01,0.01,168.98
14412,159.61,214.59,0.01,1.0,0.01,200.0,378.23,10.0224528302,2.4,0.01,0.01,160.03
14413,345.08,389.03,0.0,1.0,0.02,200.0,173.07,2.66015625,0.8,0.01,0.02,356.97
14414,121.61,273.17,-0.24,3.0,-0.6,200.0,614.21,4.04028571429,1.8,-0.6,-1.02,973.07
14415,101.52,175.85,0.01,1.5,0.01,100.0,153.03,3.17074074074,2.0,0.01,0.01,295.03
14416,245.7,428.98,0.1,2.0,0.01,12.6,763.02,7.71,3.1,-1.08,0.01,831.74
14417,335.36,314.42,-0.96,1.5,0.03,100.0,548.6,3.88666666667,1.2,0.01,-3.54,351.39
14420,371.13,835.18,0.01,2.0,0.01,48.4,418.42,2.42765625,0.7,0.01,0.01,207.68
14421,830.8,315.33,0.01,2.95,0.01,9.1,319.25,4.44705882353,2.7,0.01,0.01,552.82
14422,59.62,94.15,0.01,0.7,0.01,21.0,247.63,5.56366666667,1.9,0.01,0.01,243.14
14423,369.64,414.04,-0.54,5.02,0.0,100.0,326.0,20.8712195122,3.5,0.01,0.01,586.61
14424,174.48,193.74,0.0,1.55,0.08,100.0,342.7,9.60615384615,4.75,0.07,0.07,105.18
14425,236.64,370.98,0.01,2.765,0.01,100.0,182.59,8.46964285714,2.0,0.01,0.01,83.24
14426,618.45,671.58,0.03,2.65,0.02,30.0,161.83,11.343220339,1.95,-1.4,0.07,189.84
14427,84.6,418.3,0.01,3.5,0.06,500.0,109.71,4.07419354839,1.5,0.01,-1.14,509.01
14428,345.84,423.6,0.01,3.0,0.01,30.0,116.35,2.99477272727,3.5,-0.48,-0.36,363.64
14429,1067.24,367.65,0.01,3.45,0.01,14.3,246.46,6.6515625,5.1,0.0,0.01,219.92
14432,155.9,355.93,0.02,1.5,-3.3,100.0,454.73,15.6447826087,1.9,0.01,0.1,184.03
14433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14434,53.96,69.67,0.01,1.0,0.01,5.8,175.43,1.67947368421,1.0,0.01,0.01,190.07
14435,433.9,549.47,0.01,3.0,-0.6,200.0,393.08,8.17711864407,4.0,-0.18,-0.72,463.62
14438,165.7,151.72,-0.6,4.6,0.01,8.4,400.58,13.6957894737,4.1,-0.66,-0.36,181.52
14439,301.39,120.43,0.01,3.15,0.01,200.0,319.24,8.56642857143,2.9,0.01,0.01,143.49
14446,641.06,765.71,0.01,5.0,0.01,19.1,245.05,24.5364285714,4.9,0.1,1.0,159.1
14447,59.0,159.6,0.01,1.5,1.0,15.3,55.71,26.5269230769,1.0,0.01,0.02,250.0
14448,121.44,142.64,-25.0,3.0,0.01,200.0,162.88,3.25239130435,3.0,0.01,0.01,179.71
14449,110.2,372.32,0.01,3.0,0.01,12.0,138.66,2.57705882353,2.65,-3.54,0.01,322.53
14450,172.43,139.42,-0.48,2.9,-3.54,12.4,394.86,16.9368965517,3.4,0.01,-3.24,169.8
14451,178.8,162.0,0.45,4.55,0.45,18.8,941.25,5.6137037037,6.0,0.65,0.45,968.2
14452,628.65,513.85,0.01,3.5,0.01,21.1,245.37,3.52409090909,4.5,0.01,0.0,196.41
14453,728.69,686.25,0.01,3.0,0.01,30.0,691.97,3.79456140351,3.0,0.01,0.01,249.03
14454,362.94,210.54,0.01,3.0,0.01,22.72,216.97,14.6466666667,2.5,0.01,0.01,453.29
14455,202.06,138.54,0.01,5.0,0.01,18.9,204.25,16.3183783784,2.64,0.1,0.01,145.48
14458,447.21,516.61,0.01,2.265,0.0,200.0,269.07,2.95557142857,2.4,0.01,0.01,533.28
14459,459.26,150.58,0.01,2.3,0.01,6.0,388.26,5.44155555556,3.0,0.01,0.01,443.55
14460,154.93,204.93,0.01,3.55,0.01,9.3,349.97,11.5826923077,4.0,0.0,0.0,538.18
14461,463.2,326.19,0.01,4.5,0.01,200.0,355.9,11.4053846154,3.2,0.0,-0.3,557.17
14466,216.78,121.31,0.01,1.45,0.0,30.0,253.58,7.60340909091,2.8,0.01,0.01,155.97
14467,612.57,179.02,-1.02,1.3,0.01,200.0,327.17,12.2595652174,1.8,-0.24,0.01,84.45
14470,121.06,98.38,0.01,2.0,0.01,200.0,154.13,9.18222222222,2.75,0.01,0.01,170.0
14471,435.49,455.93,0.0,2.75,0.01,200.0,218.62,15.6589090909,3.0,0.01,0.0,433.99
14472,611.46,983.63,-1.98,4.1,0.01,100.0,243.27,5.67152173913,3.0,0.0,0.01,211.82
14473,521.51,674.04,0.01,4.3,0.01,100.0,226.89,9.18234375,3.15,0.01,0.01,561.05
14476,474.43,113.42,0.02,2.86,-0.06,100.0,329.59,7.35632653061,4.25,0.08,-0.36,326.43
14477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14482,135.21,239.49,-2.94,4.8,0.1,200.0,169.91,9.75628571429,5.0,0.1,0.1,264.81
14483,470.08,363.23,0.01,2.7,0.01,200.0,376.44,2.86566037736,2.35,0.01,-5.0,220.99
14484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14486,442.0,553.2,-2.5,2.5,0.01,64.65,187.31,10.1809375,3.55,0.0,0.01,305.34
14487,324.28,1143.44,-6.0,2.5,0.0,150.0,754.77,12.1653968254,2.95,-12.5,-14.51,1075.2
14490,696.08,348.8,0.07,3.45,0.01,15.0,326.32,5.48648148148,3.6,0.01,-0.84,205.34
14491,202.42,195.35,0.01,1.5,0.01,8.6,197.13,6.29215686275,1.5,0.01,0.01,183.1
14492,516.95,130.97,0.01,2.9,0.01,7.1,929.37,3.64548387097,3.5,0.01,0.2,145.79
14493,205.75,344.52,0.02,3.1,0.01,22.5,568.88,8.51605263158,3.0,0.01,0.01,535.37
14494,834.57,458.23,-1.02,4.0,-1.02,23.3,389.01,5.83637681159,3.0,-0.48,-1.08,273.92
14495,209.73,557.39,0.01,1.45,0.01,100.0,107.08,5.665,1.45,0.01,0.01,192.24
14496,460.53,196.77,0.01,2.7,0.01,20.8,194.35,4.79892857143,2.5,0.01,0.01,258.43
14497,58.09,306.51,0.01,2.35,0.01,20.0,123.57,4.16368421053,1.7,0.01,0.01,196.01
14498,471.63,194.67,0.01,3.6,-0.9,14.0,193.37,15.391025641,4.7,0.01,0.01,205.76
14499,62.8,44.32,0.01,2.83,0.01,8.0,30.22,2.744,2.35,0.01,0.01,37.33
14500,430.67,226.94,0.1,3.3,0.01,200.0,142.5,7.65628571429,3.15,0.01,0.02,465.14
14501,72.83,87.95,0.01,2.8,0.01,200.0,91.84,7.56533333333,2.05,0.0,0.01,46.29
14502,332.34,318.0,-0.78,2.8,0.01,12.0,392.16,3.6118,3.0,-0.9,0.01,284.08
14503,479.91,566.86,0.01,3.3,0.01,100.0,321.58,4.84875,3.3,0.01,0.01,363.87
14504,66.2,134.9,0.02,8.0,1.0,28.12,18.1,24.3538461538,5.95,0.4,1.0,141.1
14505,263.08,378.35,0.01,3.0,0.01,7.9,1271.68,3.4741025641,3.0,0.01,0.01,588.9
14506,351.86,395.6,0.01,4.6,0.01,200.0,514.58,15.8229545455,2.85,-27.0,0.01,190.43
14507,584.33,293.82,0.01,3.0,0.01,14.0,596.51,3.92780487805,3.05,0.01,0.0,173.87
14508,197.89,261.1,-0.78,3.0,-3.5,15.6,198.2,5.66147058824,3.365,-3.6,-0.78,527.87
14509,652.61,383.57,0.01,2.43,0.0,12.9,461.85,4.86811320755,3.4,0.01,0.01,283.15
14510,545.96,360.04,0.01,4.0,-3.54,7.6,137.19,10.8326315789,3.815,-5.2,0.01,223.98
14511,564.34,420.72,0.01,2.75,0.01,100.0,147.61,3.62088888889,3.05,0.01,0.0,209.93
14512,179.13,114.26,0.01,3.6,0.01,10.6,110.39,4.235,4.7,0.01,0.01,380.67
14513,446.81,121.1,0.01,4.0,0.2,100.0,269.39,5.60047619048,1.8,0.01,0.01,331.04
14514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14515,226.94,203.93,0.02,5.5,0.0,100.0,166.78,6.099375,3.9,0.02,0.0,175.15
14516,246.55,454.75,0.01,2.9,0.01,200.0,745.12,6.06185714286,1.8,0.4,0.01,565.13
14517,373.62,425.57,0.01,4.0,0.01,200.0,372.25,7.82468085106,3.0,0.01,0.01,173.69
14522,550.84,435.54,0.01,3.0,0.01,200.0,187.81,6.19934782609,3.0,0.01,0.01,202.83
14523,393.96,822.95,0.01,6.75,0.1,100.0,636.65,6.88416666667,5.5,0.02,0.01,477.82
14528,198.71,217.29,-7.1,2.5,0.01,300.0,521.36,9.65857142857,3.0,0.01,-0.9,477.98
14529,336.11,167.31,0.01,2.25,0.01,100.0,259.21,5.88469387755,2.4,0.01,0.01,311.22
14530,62.82,279.56,0.01,2.2,-1.86,15.0,220.35,3.65885714286,1.0,-0.6,0.01,414.91
14531,277.05,125.4,0.01,2.5,0.01,200.0,139.76,2.69659090909,2.35,-10.0,0.01,415.99
14532,211.93,121.22,0.01,2.4,0.01,9.6,129.93,1.98702702703,2.8,0.01,0.01,118.85
14533,266.32,480.43,0.01,3.0,0.01,100.0,272.76,5.6906,2.6,0.01,0.01,337.82
14534,700.59,204.94,-25.6,4.0,0.01,500.0,255.95,9.36363636364,2.8,0.05,0.01,867.87
14535,305.72,454.67,0.01,4.0,0.02,200.0,675.91,3.48959183673,4.0,0.1,0.01,274.0
14536,235.93,123.77,0.01,2.3,0.01,100.0,313.36,3.09880952381,1.6,0.0,-0.3,156.2
14537,250.52,159.8,0.01,2.5,0.0,150.0,143.94,6.76306451613,2.5,0.01,0.01,171.36
14538,136.83,463.7,0.01,3.95,0.01,18.5,460.99,3.45568181818,3.55,0.01,0.01,356.45
14539,564.69,184.84,0.01,3.55,0.01,30.0,355.13,13.6523404255,4.3,0.01,0.01,521.04
14544,192.12,118.74,0.01,4.1,0.01,200.0,640.34,4.23105263158,3.0,0.02,0.01,349.46
14545,170.63,279.28,-0.84,1.8,0.01,200.0,202.67,4.28953846154,2.2,-1.14,0.01,768.8
14546,486.24,347.94,-0.9,4.55,0.6,30.0,138.12,4.46545454545,4.6,0.6,0.01,202.92
14547,288.49,415.47,0.01,3.5,0.01,8.6,344.48,4.12023255814,2.05,0.01,0.01,447.04
14552,518.11,1101.79,0.01,3.65,0.01,30.0,532.02,4.98979166667,3.0,0.01,0.01,624.13
14553,570.67,581.7,-0.88,3.0,0.01,200.0,392.2,8.08684210526,3.0,0.01,0.01,722.41
14554,156.94,541.62,0.01,3.8,0.01,20.0,248.09,6.25428571429,3.6,0.01,0.01,255.36
14555,537.07,403.41,0.01,3.0,-0.5,300.0,186.14,6.04234042553,3.0,0.01,0.5,384.6
14556,455.92,289.26,0.01,4.5,0.01,200.0,433.49,11.2976923077,4.6,-3.0,0.01,125.13
14557,1924.4,335.84,0.01,4.6,0.01,100.0,208.53,17.8941025641,6.0,-2.6,0.01,126.03
14558,287.78,529.42,0.01,4.0,0.01,10.0,1098.0,21.5255555556,3.6,-5.5,0.01,584.92
14559,672.67,253.96,0.01,4.0,0.01,200.0,648.26,7.73171428571,4.0,0.01,0.01,183.06
14560,442.62,267.91,0.01,4.0,-15.0,200.0,590.2,6.45583333333,6.55,0.65,0.06,556.2
14561,1251.85,224.22,0.3,3.2,0.01,30.0,154.22,40.1552083333,4.8,0.0,0.3,242.01
14562,375.93,478.01,0.02,3.6,-0.36,13.1,391.15,11.2828205128,4.0,0.04,0.04,502.09
14563,419.44,454.46,-6.33,2.85,0.01,100.0,639.59,5.85530612245,3.3,0.01,0.0,417.11
14564,257.13,437.15,0.01,4.5,-0.42,100.0,154.46,15.5696551724,3.8,0.01,0.01,291.47
14565,215.88,320.13,0.01,4.2,0.01,50.0,313.94,9.07310344828,3.2,0.01,0.01,317.83
14566,483.93,284.91,0.01,4.1,0.0,200.0,655.29,4.24195652174,1.9,0.01,0.01,234.91
14567,246.53,774.81,0.01,3.9,0.01,13.0,120.77,7.82315789474,3.0,0.01,0.01,345.14
14568,780.51,864.67,0.02,4.4,0.07,100.0,356.0,5.43095238095,4.55,0.01,0.01,482.77
14569,94.54,248.9,0.8,2.4,0.2,5.4,88.47,3.88793103448,2.3,0.6,0.04,837.93
14570,206.95,679.28,-0.8,2.5,0.01,100.0,548.56,15.8176744186,4.3,0.01,0.01,294.88
14571,331.52,115.55,0.01,3.0,-1.74,48.8,247.06,17.4444444444,3.0,0.4,-1.5,105.74
14572,449.91,509.79,0.01,3.8,0.01,18.0,528.32,16.8203571429,6.95,-2.5,-0.9,394.76
14573,358.52,275.64,0.0,4.9,0.0,100.0,337.63,8.96032258065,4.6,0.01,0.01,412.82
14578,445.68,365.89,0.01,2.1,-1.6,100.0,361.67,3.40450704225,2.3,0.01,0.01,308.79
14579,562.33,400.06,0.01,2.65,-1.68,100.0,272.85,6.52482758621,3.1,0.2,0.08,221.57
14580,399.43,209.76,0.0,3.2,0.01,200.0,586.12,4.21897959184,4.0,0.01,0.04,304.4
14581,249.11,238.95,0.01,5.0,-1.02,100.0,277.16,8.59125,1.2,0.01,-1.14,401.76
14582,463.24,236.4,0.01,1.5,-1.02,200.0,128.02,3.655,1.6,0.01,-0.36,275.18
14583,553.39,447.13,-3.24,1.85,0.01,100.0,331.39,15.5713559322,1.8,-3.54,-0.54,230.19
14584,212.01,202.35,-0.6,3.0,0.01,20.0,620.96,3.78658536585,2.0,-0.4,-0.6,120.92
14585,115.36,361.2,0.0,2.5,-0.6,30.0,296.49,2.61771929825,1.8,-3.54,-6.0,178.72
