id,HourofDay17_count,HourofDay12_count,HourofDay9_count,HourofDay16_count,HourofDay11_count,HourofDay11_mean,HourofDay23_min,HourofDay18_mean,HourofDay15_sum,HourofDay7_sum,HourofDay8_median,HourofDay17_mean
12629,218.0,143.0,85.0,107.0,339.0,8.43185840708,-3.48,3.24112676056,71.5,60.28,2.0,6.47426605505
12632,199.0,103.0,33.0,43.0,236.0,6.3861440678,0.01,6.80546391753,263.81,346.44,2.5,6.84547738693
12633,103.0,112.0,98.0,83.0,122.0,7.8618852459,0.0,8.85617283951,267.36,197.26,1.35,10.8223300971
12634,0.0,3.0,2.0,0.0,0.0,0.0,0.0,7.67,0.0,0.0,2.2,0.0
12635,172.0,215.0,52.0,62.0,192.0,8.97994791667,0.01,4.29184615385,226.13,414.85,2.6,8.74093023256
12636,290.0,162.0,48.0,42.0,289.0,9.5055017301,-1.08,3.95256756757,188.8,325.82,2.5,5.11875862069
12637,322.0,108.0,16.0,21.0,280.0,8.06085714286,0.01,8.00477477477,16.0,252.64,2.0,8.5550931677
12640,161.0,186.0,51.0,40.0,183.0,10.8743169399,-3.54,6.90081632653,523.25,6.2,3.0,8.1751552795
12641,71.0,149.0,89.0,80.0,118.0,7.15,0.01,3.13168539326,627.07,1829.68,1.0,7.51690140845
12642,82.0,84.0,23.0,62.0,70.0,9.84128571429,0.0,5.40772727273,205.19,67.02,2.2,6.35463414634
12643,115.0,65.0,32.0,61.0,77.0,4.48077922078,0.02,9.51144927536,172.17,22.42,0.8,6.00156521739
12644,139.0,119.0,69.0,77.0,144.0,10.5942361111,-0.6,5.35064102564,422.83,166.18,1.6,4.75100719424
12645,147.0,144.0,64.0,66.0,132.0,4.37856060606,-0.9,4.69241935484,368.02,34.76,2.5,5.99040816327
12646,124.0,158.0,19.0,58.0,128.0,11.216953125,0.07,4.50372340426,138.9,151.9,3.0,8.43879032258
12647,128.0,152.0,23.0,78.0,117.0,6.45068376068,0.01,13.0349180328,154.8,7.9,2.0,5.85359375
12650,55.0,122.0,49.0,67.0,112.0,20.2947321429,-3.12,3.0955,580.26,285.77,1.8,13.1581818182
12651,3.0,2.0,1.0,0.0,5.0,66.68,0.0,3.82666666667,0.04,0.0,0.2,41.1333333333
12652,189.0,131.0,41.0,29.0,195.0,7.88605128205,0.1,13.4401315789,221.5,223.84,3.2,8.27100529101
12653,197.0,243.0,19.0,90.0,200.0,15.615,-3.54,6.50156424581,289.94,1.3,0.7,14.0351269036
12654,128.0,148.0,52.0,58.0,154.0,12.7075324675,-3.48,5.85648648649,661.3,99.35,3.3,15.739296875
12655,138.0,120.0,73.0,42.0,163.0,10.7747239264,0.15,5.24393700787,114.46,53.71,3.1,11.1860144928
12656,205.0,253.0,57.0,62.0,171.0,11.4610526316,0.01,3.39853146853,163.16,366.22,2.4,6.72902439024
12657,164.0,163.0,86.0,47.0,202.0,8.24732673267,0.01,5.69548148148,151.57,46.03,3.4,10.6532317073
12662,199.0,202.0,99.0,88.0,206.0,4.13524271845,0.01,6.93738317757,439.43,31.96,1.615,5.99005025126
12663,344.0,83.0,69.0,18.0,336.0,12.44125,0.01,3.80893617021,132.25,103.01,2.4,6.87354651163
12666,179.0,194.0,26.0,35.0,245.0,10.3871428571,0.01,5.74177777778,89.05,289.28,3.4,7.78893854749
12667,236.0,208.0,133.0,50.0,260.0,10.3020769231,0.01,5.8102994012,290.23,45.62,3.3,9.68029661017
12668,334.0,106.0,16.0,67.0,252.0,11.2157539683,0.01,5.50705128205,76.54,544.67,2.5,13.7172754491
12669,317.0,182.0,66.0,40.0,220.0,5.58463636364,0.01,13.7566666667,152.7,226.91,3.0,7.50287066246
12670,168.0,156.0,11.0,41.0,117.0,6.32017094017,-0.12,12.297047619,174.64,131.15,3.6,5.50321428571
12671,0.0,1.0,4.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0
12672,1.0,0.0,0.0,0.0,1.0,50.0,0.0,5.03333333333,0.0,0.0,0.0,8.2
12673,255.0,86.0,66.0,45.0,364.0,13.2406593407,0.1,9.84315068493,107.62,12.0,1.6,9.7651372549
12676,103.0,191.0,27.0,32.0,264.0,11.12875,0.01,5.56892473118,869.6,280.11,0.5,6.54048543689
12677,98.0,163.0,18.0,43.0,121.0,14.2404132231,1.4,8.44188679245,95.22,0.11,0.51,8.51897959184
12684,115.0,217.0,58.0,48.0,305.0,13.1173442623,0.01,7.98472727273,63.58,547.25,0.05,8.59904347826
12685,2.0,0.0,2.0,1.0,2.0,3.8,0.1,11.1,0.0,7.6,0.8,7.05
12690,248.0,150.0,21.0,38.0,317.0,10.5475709779,0.02,4.68869565217,78.21,205.25,3.0,5.66899193548
12691,292.0,168.0,29.0,80.0,238.0,8.67071428571,0.1,9.00666666667,268.11,23.0,4.0,8.92921232877
12694,2.0,6.0,0.0,0.0,2.0,6.25,0.0,65.15625,0.0,0.2,3.0,105.0
12695,299.0,203.0,69.0,51.0,117.0,11.644017094,-3.54,7.68957894737,109.17,16.45,1.9,8.08260869565
12696,240.0,152.0,23.0,30.0,260.0,10.9565384615,-1.74,4.7819047619,45.82,471.61,2.9,6.92091666667
12697,221.0,153.0,55.0,33.0,222.0,9.3936036036,-1.02,8.75405714286,43.1,43.3,2.4,7.35117647059
12700,167.0,197.0,39.0,49.0,235.0,7.73591489362,0.01,11.056846473,174.41,237.51,3.0,10.4141916168
12701,252.0,149.0,24.0,40.0,163.0,8.36595092025,0.01,6.16442748092,44.32,47.39,2.1,12.6703571429
12702,316.0,203.0,22.0,76.0,307.0,11.857752443,-3.54,6.7535,49.93,509.05,1.175,7.13126582278
12703,119.0,79.0,28.0,41.0,156.0,9.93801282051,-3.48,5.42393939394,150.09,497.33,2.5,7.08697478992
12706,319.0,133.0,17.0,30.0,302.0,15.4225496689,0.01,6.07953488372,290.14,43.71,2.3,9.23504702194
12707,6.0,1.0,0.0,2.0,1.0,1.0,0.0,0.06,0.0,0.0,1.85,53.95
12708,167.0,109.0,22.0,33.0,243.0,10.0186831276,0.01,7.07870967742,361.02,403.08,3.0,14.0539520958
12709,280.0,106.0,56.0,30.0,252.0,7.11746031746,0.01,22.9705154639,25.24,44.7,2.6,6.38614285714
12710,57.0,61.0,28.0,50.0,77.0,19.045974026,0.01,4.24810126582,39.3,107.43,3.0,17.8249122807
12711,86.0,77.0,63.0,30.0,119.0,9.12142857143,-3.54,5.35364705882,818.36,100.89,1.9,7.45453488372
12712,170.0,190.0,52.0,62.0,136.0,10.7805882353,-1.86,4.69248648649,363.75,370.86,2.4,6.97111764706
12713,159.0,256.0,137.0,80.0,111.0,7.38720720721,-3.42,7.91010928962,165.8,57.65,0.9,9.11968553459
12714,276.0,110.0,71.0,85.0,268.0,8.69891791045,0.07,4.3125210084,264.34,85.6,2.4,8.38115942029
12715,271.0,174.0,50.0,48.0,329.0,7.43237082067,0.01,7.23059782609,185.67,308.95,1.615,9.75708487085
12718,329.0,83.0,22.0,16.0,279.0,10.5686021505,-0.42,4.66507462687,194.02,187.19,1.6,7.11088145897
12719,153.0,71.0,27.0,44.0,278.0,6.23848920863,0.1,4.51211538462,250.35,1.3,1.5,5.55549019608
12720,283.0,148.0,11.0,71.0,230.0,13.4291304348,0.02,4.24157142857,645.43,131.61,3.2,6.06731448763
12721,379.0,202.0,19.0,76.0,307.0,11.5185667752,0.01,4.1936744186,73.74,182.3,2.63,6.10881266491
12724,236.0,153.0,24.0,50.0,214.0,9.87771028037,0.02,7.3375,83.14,133.63,2.9,8.23101694915
12725,381.0,217.0,47.0,72.0,280.0,8.15317857143,0.1,12.8547826087,195.9,760.61,2.0,4.81721784777
12726,313.0,142.0,19.0,30.0,275.0,14.8509090909,0.01,6.90918604651,37.81,287.19,3.0,10.0920447284
12727,474.0,141.0,16.0,50.0,311.0,10.8995498392,0.09,14.315,144.9,37.83,2.5,8.42651898734
12728,141.0,202.0,30.0,29.0,127.0,11.4675590551,0.01,4.90684466019,363.27,1199.09,1.0,5.37276595745
12729,190.0,289.0,93.0,53.0,226.0,9.15650442478,-1.08,4.5793258427,94.42,344.78,1.0,7.01036842105
12730,8.0,22.0,8.0,11.0,10.0,5.845,0.01,10.5980645161,40.34,0.02,0.765,14.125
12731,108.0,108.0,44.0,55.0,95.0,10.1344210526,0.01,4.25794117647,59.93,123.54,2.3,5.315
12732,282.0,286.0,106.0,35.0,204.0,4.97200980392,0.02,7.99412790698,841.58,19.31,1.5,3.9680141844
12733,124.0,46.0,4.0,29.0,119.0,6.73781512605,0.1,17.52,26.0,65.83,2.0,8.64556451613
12740,148.0,186.0,38.0,20.0,165.0,11.6293939394,0.14,6.62887755102,233.21,450.22,3.0,5.99763513514
12741,112.0,254.0,31.0,32.0,118.0,15.243220339,0.01,9.11473404255,42.46,251.88,5.1,5.77633928571
12742,210.0,127.0,24.0,24.0,243.0,5.00827160494,0.01,8.30592592593,21.28,620.46,3.3,9.4099047619
12743,207.0,196.0,26.0,30.0,227.0,6.53744493392,-3.54,13.9087283237,101.47,28.1,2.95,4.89512077295
12744,213.0,138.0,31.0,75.0,273.0,15.8641758242,0.01,5.99525581395,293.8,228.93,4.35,8.26417840376
12745,266.0,217.0,13.0,71.0,229.0,5.57161572052,0.1,13.1091845494,112.7,9.5,3.15,7.40319548872
12746,249.0,97.0,26.0,37.0,310.0,8.39058064516,0.6,12.1758241758,292.91,180.24,3.0,6.93935742972
12747,119.0,96.0,20.0,71.0,90.0,8.30111111111,0.01,8.32607594937,424.32,172.28,2.4,8.55924369748
12752,276.0,237.0,73.0,57.0,282.0,9.51372340426,-0.9,3.95666666667,441.18,201.82,2.215,4.45297101449
12753,169.0,143.0,26.0,26.0,261.0,6.66061302682,-0.9,5.86943925234,226.19,115.44,1.95,7.09360946746
12754,108.0,118.0,12.0,40.0,177.0,9.10689265537,0.01,24.946,31.3,315.47,3.5,11.182962963
12755,121.0,115.0,33.0,59.0,180.0,15.2679444444,0.01,9.90148514851,407.62,7.6,4.6,11.8710743802
12756,177.0,242.0,73.0,52.0,187.0,4.33759358289,-0.9,4.99088082902,279.26,485.57,1.0,9.1088700565
12757,122.0,242.0,79.0,50.0,153.0,3.89581699346,-3.48,4.3275,47.75,109.67,1.1,4.1831147541
12758,164.0,215.0,58.0,22.0,114.0,10.3505263158,-1.2,3.09210045662,206.31,423.49,0.8,6.07195121951
12759,185.0,236.0,84.0,43.0,85.0,5.51952941176,-3.36,8.15189473684,16.59,60.7,0.8,6.88318918919
12764,203.0,252.0,60.0,89.0,138.0,10.4810869565,0.02,4.76193693694,19.62,476.53,0.8,11.4381280788
12765,192.0,270.0,87.0,110.0,146.0,9.5395890411,-3.3,3.27879807692,42.6,251.49,0.8,7.96885416667
12766,192.0,131.0,79.0,22.0,214.0,10.3744392523,0.01,10.5704255319,1167.6,69.52,2.6,6.41671875
12767,158.0,114.0,32.0,49.0,237.0,14.5554008439,0.07,6.20234234234,305.28,203.04,2.8,7.63664556962
12772,144.0,130.0,12.0,9.0,142.0,8.54225352113,0.01,7.7253030303,7.41,171.31,3.4,6.67083333333
12773,215.0,204.0,27.0,33.0,235.0,8.65429787234,-1.08,6.8212195122,172.07,22.0,4.6,10.0210232558
12774,467.0,161.0,6.0,26.0,156.0,10.4006410256,0.0,8.00134920635,281.52,61.0,3.35,7.52359743041
12775,515.0,319.0,42.0,115.0,349.0,4.23091690544,0.01,2.41411985019,117.5,171.68,1.2,3.2919223301
12776,307.0,54.0,11.0,40.0,290.0,11.5716896552,0.01,7.14625,30.5,167.56,3.9,7.19882736156
12777,329.0,76.0,19.0,40.0,241.0,11.9484232365,0.02,5.796,103.16,27.1,3.0,8.79513677812
12780,182.0,122.0,54.0,69.0,235.0,9.37140425532,-0.96,3.31393442623,582.14,321.52,2.5,4.63324175824
12781,148.0,124.0,30.0,50.0,165.0,7.89812121212,0.1,8.20193877551,34.96,101.29,4.0,7.43209459459
12782,161.0,36.0,16.0,16.0,105.0,15.3744761905,0.01,8.08425531915,126.83,27.13,1.83,9.00925465839
12783,262.0,229.0,89.0,90.0,232.0,8.46478448276,0.01,4.18959183673,4.85,563.03,2.9,8.29603053435
12792,89.0,150.0,22.0,66.0,132.0,6.36522727273,-3.24,3.860625,356.73,10.4,1.6,5.87797752809
12793,163.0,80.0,32.0,74.0,175.0,11.4728571429,-1.14,6.556,78.71,309.82,1.2,9.43705521472
12794,246.0,210.0,24.0,38.0,185.0,11.5507567568,0.01,7.04253164557,72.96,433.09,2.3,12.823902439
12795,142.0,181.0,54.0,33.0,181.0,10.5480110497,0.1,11.4382142857,240.2,100.41,3.3,7.69577464789
12798,131.0,198.0,58.0,43.0,183.0,7.62366120219,-1.02,8.88985074627,236.78,46.97,3.43,6.2179389313
12799,111.0,160.0,13.0,45.0,69.0,8.84985507246,-3.36,8.9903,33.95,409.12,3.4,8.10567567568
12800,332.0,227.0,19.0,41.0,227.0,7.29894273128,0.01,5.29733624454,193.17,227.92,1.3,7.89156626506
12801,257.0,209.0,48.0,43.0,127.0,8.4742519685,0.01,7.54260638298,51.16,52.85,3.35,5.92089494163
12802,198.0,95.0,16.0,34.0,161.0,17.549068323,-3.54,7.24543209877,188.0,97.45,3.0,9.83888888889
12803,316.0,107.0,8.0,85.0,197.0,7.45989847716,-0.12,13.4609,679.76,201.8,4.25,9.69265822785
12804,342.0,106.0,16.0,33.0,144.0,11.8961111111,0.01,4.94007874016,35.0,341.43,4.0,11.5841520468
12805,321.0,68.0,8.0,33.0,93.0,16.7570967742,0.02,6.30030927835,43.8,116.2,2.6,13.4668224299
12808,357.0,70.0,12.0,67.0,124.0,7.90080645161,0.1,10.44625,71.21,293.98,3.45,10.0781232493
12809,415.0,72.0,9.0,31.0,122.0,8.03057377049,0.1,13.5605154639,48.1,121.4,3.2,9.5961686747
12810,7.0,1.0,2.0,5.0,6.0,20.0166666667,0.2,0.01,0.0,3.5,101.5,11.4714285714
12811,280.0,155.0,16.0,25.0,281.0,15.1360142349,0.01,5.67515151515,32.91,53.0,2.5,9.85414285714
12812,240.0,188.0,26.0,45.0,178.0,2.95157303371,0.01,3.26426573427,362.08,205.81,1.55,4.418125
12813,148.0,121.0,44.0,40.0,149.0,4.7533557047,0.1,5.92571428571,90.17,967.52,1.65,9.1797972973
12814,9.0,15.0,28.0,2.0,29.0,16.2068965517,0.0,6.42222222222,80.9,6.5,1.865,9.84444444444
12815,20.0,5.0,24.0,19.0,35.0,6.46857142857,0.0,1.58,2.9,31.6,3.2,7.88
12816,122.0,178.0,69.0,45.0,261.0,6.98264367816,0.1,20.6392753623,178.93,73.25,2.6,8.58524590164
12817,227.0,202.0,36.0,66.0,230.0,15.8884347826,0.1,3.6750625,138.54,599.51,1.2,9.30907488987
12818,89.0,173.0,15.0,41.0,157.0,6.28828025478,0.08,3.76155555556,7.73,77.3,1.45,6.77101123596
12819,120.0,137.0,21.0,51.0,131.0,6.92839694656,0.01,7.70975308642,41.57,115.1,0.01,4.51933333333
12820,231.0,164.0,32.0,44.0,187.0,12.9696256684,0.01,6.51941176471,84.61,146.91,2.5,5.12406926407
12821,198.0,128.0,17.0,58.0,150.0,10.9762666667,0.01,9.49055172414,260.72,156.41,1.5,7.59873737374
12822,145.0,131.0,15.0,43.0,137.0,11.8562043796,0.01,4.39436170213,168.85,113.22,2.9,11.4293793103
12823,119.0,139.0,17.0,37.0,97.0,9.88742268041,1.1,5.6364516129,27.0,40.2,2.3,6.70050420168
12824,130.0,206.0,19.0,26.0,173.0,9.52976878613,0.1,4.37990291262,48.83,227.76,3.0,6.59530769231
12825,146.0,237.0,22.0,30.0,290.0,11.1900344828,-2.58,4.65484848485,112.42,64.61,2.5,5.80746575342
12826,298.0,118.0,64.0,64.0,274.0,9.61229927007,-1.08,3.10614814815,110.54,164.9,0.5,4.98674496644
12827,197.0,187.0,55.0,56.0,202.0,10.207970297,0.01,3.96207792208,44.94,144.78,2.8,16.883248731
12840,250.0,91.0,13.0,77.0,246.0,14.9055691057,0.01,4.18808510638,38.11,521.25,3.3,11.71252
12841,216.0,141.0,13.0,39.0,185.0,14.045027027,0.1,7.55922330097,248.71,250.01,4.0,11.6386574074
12842,268.0,122.0,15.0,56.0,185.0,9.18783783784,-3.48,8.29899082569,837.91,50.63,2.5,8.025
12843,146.0,178.0,26.0,75.0,195.0,7.88953846154,0.1,8.37428571429,402.76,334.89,3.1,5.99664383562
12844,316.0,132.0,46.0,38.0,320.0,9.3319375,-0.48,4.26251908397,202.97,854.94,3.6,10.5654113924
12845,356.0,132.0,71.0,44.0,308.0,8.40071428571,-1.02,10.0133884298,24.4,370.31,3.6,6.77351123596
12846,236.0,118.0,55.0,81.0,237.0,9.76202531646,0.01,5.90015625,288.19,491.38,3.0,7.5306779661
12847,233.0,158.0,61.0,57.0,265.0,8.33879245283,0.01,14.7819417476,129.36,28.36,3.13,12.3637339056
12850,384.0,125.0,23.0,47.0,503.0,8.64992047714,0.1,4.09544,159.7,137.98,4.1,8.31807291667
12851,223.0,191.0,53.0,69.0,423.0,5.22926713948,0.1,3.85907284768,877.05,159.55,5.0,8.20775784753
12852,181.0,191.0,38.0,45.0,172.0,8.60127906977,-1.68,4.81172413793,88.05,375.15,2.0,5.47563535912
12853,246.0,97.0,13.0,39.0,230.0,9.2507826087,0.01,7.66265822785,218.95,433.24,3.1,9.22825203252
12854,143.0,104.0,41.0,38.0,207.0,25.3269565217,0.01,6.28739837398,143.8,32.4,4.5,7.59874125874
12855,295.0,192.0,49.0,9.0,229.0,11.3101310044,0.01,3.60558333333,13.21,403.23,2.5,8.48928813559
12858,536.0,421.0,90.0,88.0,523.0,3.61464627151,0.01,4.63513586957,32.05,413.59,0.8,4.7825
12859,10.0,2.0,0.0,3.0,1.0,0.0,0.0,0.5,0.0,0.0,2.995,13.425
12860,237.0,212.0,45.0,57.0,223.0,15.2647533632,0.01,8.67185185185,143.93,532.59,2.85,7.12227848101
12861,214.0,245.0,60.0,64.0,250.0,7.00312,0.02,13.5033606557,150.56,84.8,5.6,8.13158878505
12862,224.0,168.0,27.0,45.0,210.0,15.2072857143,0.01,5.05560240964,39.43,222.0,2.2,8.70700892857
12863,416.0,211.0,36.0,38.0,319.0,8.56595611285,-3.54,4.20953846154,103.7,239.12,3.0,5.80548076923
12864,279.0,217.0,20.0,54.0,225.0,10.8446666667,0.01,12.0282307692,313.31,19.0,4.0,7.45480286738
12865,0.0,6.0,3.0,0.0,4.0,5.6,0.0,5.5,0.0,3.0,0.8,0.0
12866,193.0,141.0,49.0,50.0,194.0,11.3443814433,-3.36,6.71387931034,79.86,166.99,1.8,10.4751295337
12867,5.0,2.0,2.0,0.0,1.0,47.0,0.0,335.266666667,1.0,10.3,0.0,6.34
12868,95.0,191.0,47.0,53.0,126.0,8.77182539683,0.4,3.92486111111,96.2,370.54,2.5,5.15305263158
12869,208.0,268.0,57.0,55.0,145.0,5.67220689655,0.0,7.70743902439,36.69,437.69,1.9,5.56370192308
12870,139.0,160.0,14.0,41.0,179.0,9.03229050279,0.01,6.11259259259,347.85,591.32,3.0,7.91920863309
12871,184.0,153.0,49.0,34.0,140.0,8.1165,0.01,9.32066225166,293.18,66.33,3.3,12.9191304348
12872,165.0,76.0,14.0,55.0,146.0,10.233630137,0.01,4.531375,48.17,364.64,2.7,14.6816363636
12873,123.0,87.0,29.0,47.0,127.0,13.762519685,0.01,19.5160465116,49.6,239.67,3.5,14.8896747967
12876,153.0,118.0,22.0,26.0,177.0,10.9024858757,0.01,5.48128712871,41.62,809.17,3.3,11.1990849673
12877,188.0,213.0,23.0,25.0,155.0,7.56593548387,0.02,12.1035211268,14.9,63.91,2.4,7.07579787234
12880,609.0,219.0,11.0,123.0,500.0,7.2006,0.01,5.84055555556,12.66,49.16,2.8,8.11159277504
12881,326.0,199.0,68.0,60.0,316.0,11.1946202532,0.01,6.51852348993,132.8,15.83,0.01,11.7352453988
12884,141.0,136.0,60.0,61.0,184.0,10.7720652174,0.06,4.56209876543,548.63,470.25,2.415,9.65283687943
12885,89.0,198.0,86.0,71.0,98.0,11.8143877551,-3.24,5.8549137931,73.77,194.97,3.0,8.64280898876
12886,216.0,266.0,115.0,74.0,268.0,11.8257835821,-0.9,5.00673333333,115.87,71.8,4.0,11.0116666667
12887,157.0,208.0,48.0,23.0,167.0,10.2293413174,0.01,4.48358381503,177.04,291.21,1.8,8.28312101911
12890,275.0,126.0,48.0,73.0,248.0,8.1947983871,0.1,2.41402777778,257.99,427.07,2.55,5.69076363636
12891,139.0,88.0,36.0,45.0,91.0,7.21637362637,0.01,3.74333333333,495.46,176.19,2.2,7.7890647482
12892,197.0,145.0,21.0,69.0,194.0,19.8784536082,0.01,7.41162601626,1109.74,222.39,3.0,10.2345685279
12893,198.0,221.0,43.0,61.0,236.0,13.6441525424,0.01,11.9697159091,252.6,146.82,2.3,12.5249494949
12894,142.0,91.0,16.0,37.0,142.0,17.3514788732,0.01,5.1068,95.0,49.41,4.0,11.5916197183
12895,281.0,103.0,7.0,40.0,95.0,10.2404210526,0.01,15.171826087,88.91,517.9,4.3,11.6353380783
12898,288.0,135.0,25.0,45.0,211.0,11.2895734597,0.01,4.48628205128,10.73,571.1,3.35,6.646875
12899,339.0,144.0,34.0,27.0,232.0,7.37672413793,0.1,6.86442307692,428.96,280.73,2.6,6.321179941
12900,87.0,192.0,11.0,32.0,96.0,4.30260416667,0.01,9.37076595745,197.56,194.64,3.2,5.86425287356
12901,122.0,98.0,29.0,31.0,210.0,13.2985714286,0.1,6.49313432836,8.11,395.61,2.4,4.72221311475
12902,172.0,148.0,30.0,35.0,181.0,17.2089502762,-3.54,5.45315436242,31.9,149.4,4.3,120.167267442
12903,105.0,205.0,55.0,51.0,152.0,15.3479605263,-0.06,6.14697674419,306.57,48.5,5.2,9.02361904762
12904,255.0,73.0,5.0,30.0,255.0,9.40082352941,0.1,8.12714285714,62.4,130.53,2.8,9.35219607843
12905,73.0,293.0,37.0,70.0,165.0,12.0703030303,0.01,8.68311111111,281.68,460.77,1.8,9.7404109589
12906,243.0,147.0,17.0,47.0,190.0,9.60936842105,0.1,6.90664233577,104.4,61.91,1.6,11.9034567901
12907,71.0,65.0,2.0,7.0,67.0,5.25776119403,0.0,7.99318181818,5.0,49.7,1.4,13.1098591549
12908,262.0,172.0,12.0,34.0,211.0,10.0163033175,0.01,4.35847682119,32.36,155.1,3.3,6.65339694656
12909,381.0,153.0,15.0,30.0,243.0,8.79374485597,0.01,5.00707317073,51.53,12.62,4.0,12.6097112861
12912,135.0,117.0,56.0,27.0,236.0,9.54322033898,0.01,11.6871666667,253.93,185.6,3.0,5.86051851852
12913,342.0,110.0,58.0,51.0,333.0,6.13582582583,0.0,16.9241176471,38.07,283.62,2.8,7.13242690058
12916,264.0,141.0,33.0,64.0,266.0,9.15860902256,0.01,9.83992,590.24,501.37,4.0,5.02446969697
12917,209.0,163.0,33.0,55.0,144.0,8.69833333333,0.02,7.40903508772,472.65,116.6,5.6,7.08325358852
12918,77.0,139.0,24.0,32.0,173.0,7.9074566474,0.01,6.76026431718,66.47,128.63,3.0,5.34883116883
12919,184.0,228.0,46.0,78.0,133.0,11.3432330827,0.01,5.38385826772,226.21,83.29,0.5,11.1418478261
12922,0.0,0.0,0.0,2.0,1.0,6.5,0.0,0.0,0.0,0.0,3.5,0.0
12923,113.0,176.0,18.0,31.0,209.0,7.55550239234,0.01,5.10833333333,54.37,366.1,1.83,5.71619469027
12924,63.0,70.0,91.0,50.0,109.0,9.48743119266,-3.42,3.77711538462,89.71,32.47,0.8,8.60603174603
12925,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.97,0.0,0.0,1.8,3.0
12926,259.0,242.0,17.0,29.0,207.0,7.83516908213,0.01,3.72769230769,185.23,222.2,3.3,5.06826254826
12927,250.0,277.0,24.0,56.0,175.0,6.32302857143,-3.54,10.4258974359,18.84,36.5,3.0,5.59208
12928,301.0,142.0,19.0,55.0,232.0,12.1232327586,0.01,8.56969072165,268.15,46.08,3.6,12.8153488372
12929,190.0,239.0,19.0,28.0,146.0,16.4269178082,0.01,4.64753846154,28.1,0.0,7.9,15.1204736842
12932,310.0,228.0,52.0,44.0,204.0,6.05230392157,0.01,4.14487804878,202.92,242.34,2.0,6.55077419355
12933,252.0,132.0,16.0,40.0,215.0,8.64776744186,-1.14,5.02595959596,30.09,38.8,2.7,11.393968254
12934,154.0,174.0,64.0,48.0,295.0,8.18562711864,0.01,4.824609375,110.69,104.83,1.4,9.64967532468
12935,173.0,202.0,37.0,35.0,143.0,12.8155244755,0.01,12.1693719807,43.3,49.97,1.7,16.0485549133
12938,111.0,159.0,70.0,80.0,111.0,10.3253153153,-0.36,3.44015267176,840.24,162.12,1.2,7.96684684685
12939,93.0,159.0,33.0,54.0,74.0,7.25310810811,0.01,5.43428571429,59.29,221.3,1.9,11.4194623656
12940,99.0,151.0,31.0,64.0,172.0,10.8196511628,-0.6,8.23577981651,53.29,243.91,1.6,8.78787878788
12941,178.0,196.0,44.0,75.0,194.0,7.27603092784,-0.48,8.72794117647,329.62,44.0,2.0,6.10196629213
12950,0.0,1.0,1.0,0.0,1.0,7.6,0.0,2.0,0.0,0.0,1.4,0.0
12951,209.0,86.0,17.0,31.0,277.0,14.8324548736,0.0,7.80445945946,46.8,5.3,2.0,6.63880382775
12952,315.0,147.0,43.0,58.0,321.0,7.91560747664,-3.54,3.31576388889,181.54,378.86,2.2,6.85628571429
12953,313.0,217.0,30.0,48.0,215.0,7.5096744186,-2.7,7.74458333333,128.76,260.63,2.8,5.73207667732
12954,183.0,126.0,30.0,151.0,201.0,10.6729353234,0.01,5.44503875969,167.9,214.11,3.0,9.39612021858
12955,102.0,114.0,28.0,51.0,123.0,8.87268292683,0.01,7.35483870968,135.8,328.72,3.3,5.73588235294
12956,285.0,116.0,20.0,32.0,278.0,12.6415827338,0.01,3.05653225806,15.4,238.23,4.1,4.16192982456
12957,339.0,129.0,11.0,39.0,219.0,9.19662100457,-3.54,5.52838461538,82.6,165.79,4.3,3.8314159292
12958,3.0,1.0,3.0,0.0,2.0,6.1,0.0,0.6,0.0,3.2,0.0,4.86666666667
12959,228.0,254.0,59.0,65.0,177.0,10.5571751412,0.01,6.2588125,196.02,409.7,3.0,7.18824561404
12962,280.0,148.0,30.0,40.0,288.0,10.1408333333,0.01,4.65137254902,32.6,343.53,2.9,7.85335714286
12963,213.0,237.0,38.0,45.0,209.0,8.65129186603,0.01,10.4891608392,192.96,220.2,3.0,6.91830985915
12966,276.0,150.0,36.0,44.0,278.0,4.3264028777,-0.48,2.94330935252,543.69,164.71,2.4,3.40619565217
12967,241.0,264.0,62.0,66.0,207.0,7.18657004831,-3.54,8.36433862434,50.73,242.57,2.4,4.33572614108
12968,392.0,104.0,29.0,52.0,353.0,9.41359773371,-1.2,3.67811965812,267.82,147.45,3.15,8.14005102041
12969,328.0,151.0,27.0,45.0,358.0,9.15027932961,-1.08,11.2520382166,66.45,226.94,4.0,4.68158536585
12974,330.0,36.0,23.0,73.0,300.0,17.3199666667,0.01,8.33571428571,40.7,264.8,4.6,5.53618181818
12975,484.0,35.0,38.0,65.0,438.0,10.983630137,10.0,18.4429166667,260.2,28.0,1.2,8.67659090909
12976,346.0,276.0,107.0,120.0,351.0,4.75461538462,0.0,2.69105769231,56.89,198.21,1.615,6.72826589595
12977,1.0,1.0,0.0,0.0,1.0,6.5,0.0,0.0,0.0,0.0,2.2,4.6
12978,185.0,57.0,12.0,63.0,282.0,12.7381914894,-2.52,5.74114754098,56.68,156.85,3.8,12.5568108108
12979,191.0,83.0,16.0,61.0,198.0,12.1005555556,-1.2,5.39553191489,219.31,16.7,6.3,13.6096335079
12980,294.0,311.0,246.0,126.0,323.0,7.92315789474,0.01,6.69625806452,39.91,74.11,0.5,6.56139455782
